"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Aug 08 17:40:45 GMT 2023","Tue Aug 08 17:40:46 GMT 2023","1130","tests.test_sign_in","test_sign_in_page","TestSignInPage","","","Переход с окна авторизации на страницу восстановления пароля",""
"passed","Tue Aug 08 17:34:01 GMT 2023","Tue Aug 08 17:34:01 GMT 2023","127","tests","test_main_page","TestMainPage","","","TC 010 - Проверка функциональности ссылки 'email'",""
"passed","Tue Aug 08 17:37:07 GMT 2023","Tue Aug 08 17:37:13 GMT 2023","6396","tests","test_main_page","TestMainPage","","","TC 018 - Проверка функциональности ссылки 'Акции'",""
"skipped","Tue Aug 08 17:41:07 GMT 2023","Tue Aug 08 17:41:11 GMT 2023","4126","tests.test_sign_in","test_sign_in_page","TestSignInPage","","","Авторизация с помощью аккаунта OK.ru",""
"passed","Tue Aug 08 17:33:02 GMT 2023","Tue Aug 08 17:33:04 GMT 2023","2079","tests","test_main_page","TestMainPage","","","TC 007 - Проверка функциональности ссылки 'Строительные советы'",""
"passed","Tue Aug 08 17:40:36 GMT 2023","Tue Aug 08 17:40:36 GMT 2023","296","tests.test_sign_in","test_sign_in_page","TestSignInPage","","","Проверка открытия тултипа с кнопками 'Войти' и 'Регистрация' и открытия окна авторизации",""
"skipped","Tue Aug 08 17:40:55 GMT 2023","Tue Aug 08 17:40:57 GMT 2023","2547","tests.test_sign_in","test_sign_in_page","TestSignInPage","","","Авторизация с помощью аккаунта mail.ru",""
"passed","Tue Aug 08 17:39:19 GMT 2023","Tue Aug 08 17:39:24 GMT 2023","4943","tests.catalog","test_catalog_page","TestCatalogPage","","","007_positive_catalog_first_link_smoke",""
"passed","Tue Aug 08 17:31:03 GMT 2023","Tue Aug 08 17:31:10 GMT 2023","6212","tests","test_main_page","TestMainPage","","","TC 003 - Функционал кнопоки 'Корзина' в шапке главной страницы",""
"passed","Tue Aug 08 17:35:06 GMT 2023","Tue Aug 08 17:35:12 GMT 2023","6121","tests","test_main_page","TestMainPage","","","TC 013 - Проверка функциональности ссылки 'Новинки'",""
"passed","Tue Aug 08 17:32:11 GMT 2023","Tue Aug 08 17:32:20 GMT 2023","8764","tests","test_main_page","TestMainPage","","","TC 005 - Функционал блока 'Советы от профессионалов ремонта'",""
"passed","Tue Aug 08 17:34:30 GMT 2023","Tue Aug 08 17:34:31 GMT 2023","1680","tests","test_main_page","TestMainPage","","","TC 011 - Проверка функциональности ссылки 'Подъем на этаж'",""
"passed","Tue Aug 08 17:32:44 GMT 2023","Tue Aug 08 17:32:44 GMT 2023","157","tests","test_main_page","TestMainPage","","","TC 006 - Проверка функциональности ссылки 'Обратный звонок'",""
"passed","Tue Aug 08 17:37:23 GMT 2023","Tue Aug 08 17:37:23 GMT 2023","275","tests.catalog","test_catalog_page","TestCatalogPage","","","001_positive_button_stroymateriali_smoke(catalog)",""
"passed","Tue Aug 08 17:36:10 GMT 2023","Tue Aug 08 17:36:12 GMT 2023","2229","tests","test_main_page","TestMainPage","","","TC 016 - Проверка функциональности ссылки 'Прайс'",""
"skipped","Tue Aug 08 17:41:32 GMT 2023","Tue Aug 08 17:41:36 GMT 2023","4486","tests.test_sign_in","test_sign_in_page","TestSignInPage","","","Авторизация с помощью аккаунта ya.ru",""
"passed","Tue Aug 08 17:34:10 GMT 2023","Tue Aug 08 17:34:10 GMT 2023","129","tests","test_main_page","TestMainPage","","","TC 010 - Проверка функциональности ссылки 'email'",""
