"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Fri Mar 22 01:02:06 GMT 2024","Fri Mar 22 01:02:06 GMT 2024","13","tests","test_main_page","TestMainPage","","","TC 005 - Функционал блока 'Советы от профессионалов ремонта'",""
"broken","Fri Mar 22 01:02:53 GMT 2024","Fri Mar 22 01:02:53 GMT 2024","13","tests","test_main_page","TestMainPage","","","TC 009 - Проверка функциональности ссылки 'Доставка'",""
"passed","Fri Mar 22 01:21:04 GMT 2024","Fri Mar 22 01:21:10 GMT 2024","5710","tests.test_ym","test_ym","TestYaMetric","","","ym_is_present_smoke",""
"passed","Fri Mar 22 01:02:50 GMT 2024","Fri Mar 22 01:02:51 GMT 2024","1303","tests","test_main_page","TestMainPage","","","TC 009 - Проверка функциональности ссылки 'Доставка'",""
"skipped","Fri Mar 22 01:08:51 GMT 2024","Fri Mar 22 01:08:51 GMT 2024","379","tests.delivery","test_delivery_calculation","TestDeliveryPageCalculation","","","TD 023 Доставка товара весом до 6200кг. в синей зоне",""
"passed","Fri Mar 22 01:13:56 GMT 2024","Fri Mar 22 01:14:07 GMT 2024","10611","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_discount_for_unauthorized_customer_purchase_amount_0_to_49rub_smoke",""
"skipped","Fri Mar 22 01:15:54 GMT 2024","Fri Mar 22 01:16:09 GMT 2024","15085","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_discount_for_unauthorized_customer_purchase_amount_15000_and_above_smoke",""
"passed","Fri Mar 22 01:03:02 GMT 2024","Fri Mar 22 01:03:02 GMT 2024","57","tests","test_main_page","TestMainPage","","","TC 010 - Проверка функциональности ссылки 'email'",""
"passed","Fri Mar 22 01:21:11 GMT 2024","Fri Mar 22 01:21:16 GMT 2024","5276","tests.test_ym","test_ym","TestYaMetric","","","ym_is_present_smoke",""
"broken","Fri Mar 22 01:08:37 GMT 2024","Fri Mar 22 01:08:37 GMT 2024","390","tests.delivery","test_delivery_calculation","TestDeliveryPageCalculation","","","test_positive_delivery_green_zone_smoke[TD 012-products/shtukaturka-gipsovaya-aksolit-m50-30-kg-mashinnogo-naneseniya-333-10000-4450-11990-12500-https://sandboxtest.stroyrem-nn.ru/]",""
"broken","Fri Mar 22 01:08:48 GMT 2024","Fri Mar 22 01:08:49 GMT 2024","382","tests.delivery","test_delivery_calculation","TestDeliveryPageCalculation","","","TD 021 Доставка товара весом до 4500кг. в синей зоне",""
"skipped","Fri Mar 22 01:10:18 GMT 2024","Fri Mar 22 01:10:28 GMT 2024","9916","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_check_discount_displayed_for_unauthorized_customer_for_amount_15000rub_and_above_smoke",""
"passed","Fri Mar 22 01:04:50 GMT 2024","Fri Mar 22 01:04:50 GMT 2024","141","tests.catalog","test_catalog_page","TestCatalogPage","","","001_positive_button_stroymateriali_smoke(catalog)",""
"skipped","Fri Mar 22 01:02:18 GMT 2024","Fri Mar 22 01:02:18 GMT 2024","13","tests","test_main_page","TestMainPage","","","TC 006 - Проверка функциональности ссылки 'Обратный звонок'",""
"skipped","Fri Mar 22 01:08:56 GMT 2024","Fri Mar 22 01:08:56 GMT 2024","393","tests.delivery","test_delivery_calculation","TestDeliveryPageCalculation","","","TD 027 Доставка товара весом до 20000кг. в синей зоне",""
"passed","Fri Mar 22 01:12:46 GMT 2024","Fri Mar 22 01:12:57 GMT 2024","10709","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_check_discount_displayed_for_unauthorized_customer_for_amount_7500_9999rub_smoke",""
"broken","Fri Mar 22 01:20:55 GMT 2024","Fri Mar 22 01:20:55 GMT 2024","135","tests.test_sign_in","test_sign_in_page","TestSignInPage","","","Авторизация с помощью формы авторизации",""
"broken","Fri Mar 22 01:03:15 GMT 2024","Fri Mar 22 01:03:15 GMT 2024","13","tests","test_main_page","TestMainPage","","","TC 011 - Проверка функциональности ссылки 'Подъем на этаж'",""
"passed","Fri Mar 22 01:18:09 GMT 2024","Fri Mar 22 01:18:19 GMT 2024","10266","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_discount_for_unauthorized_customer_purchase_amount_7500_to_9999rub_smoke",""
"skipped","Fri Mar 22 01:08:55 GMT 2024","Fri Mar 22 01:08:55 GMT 2024","385","tests.delivery","test_delivery_calculation","TestDeliveryPageCalculation","","","TD 026 Доставка товара весом до 11000кг. в синей зоне",""
"passed","Fri Mar 22 01:15:09 GMT 2024","Fri Mar 22 01:15:20 GMT 2024","10418","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_discount_for_unauthorized_customer_purchase_amount_10000_to_14999rub_smoke",""
"broken","Fri Mar 22 01:08:53 GMT 2024","Fri Mar 22 01:08:54 GMT 2024","396","tests.delivery","test_delivery_calculation","TestDeliveryPageCalculation","","","TD 025 Доставка товара весом до 10000кг. в синей зоне",""
"broken","Fri Mar 22 01:04:50 GMT 2024","Fri Mar 22 01:04:50 GMT 2024","0","tests.catalog","test_catalog_page","TestCatalogPage","","","001_positive_button_stroymateriali_smoke(catalog)",""
"passed","Fri Mar 22 01:03:34 GMT 2024","Fri Mar 22 01:03:40 GMT 2024","5957","tests","test_main_page","TestMainPage","","","TC 013 - Проверка функциональности ссылки 'Новинки'",""
"broken","Fri Mar 22 01:08:23 GMT 2024","Fri Mar 22 01:08:24 GMT 2024","553","tests.delivery","test_delivery_calculation","TestDeliveryPageCalculation","","","test_positive_delivery_green_zone_smoke[TD 002-products/shtukaturka-tsementnaya-bergauf-bau-putts-tsement-25kg-56sht-1-30-400-1590-2190-https://sandboxtest.stroyrem-nn.ru/]",""
"broken","Fri Mar 22 01:06:12 GMT 2024","Fri Mar 22 01:06:12 GMT 2024","0","tests.catalog","test_catalog_page","TestCatalogPage","","","003_positive_pic_stroymateriali_smoke(catalog)",""
"broken","Fri Mar 22 01:01:30 GMT 2024","Fri Mar 22 01:01:30 GMT 2024","10","tests","test_main_page","TestMainPage","","","TC 003 - Функционал кнопоки 'Корзина' в шапке главной страницы",""
"broken","Fri Mar 22 01:08:52 GMT 2024","Fri Mar 22 01:08:53 GMT 2024","390","tests.delivery","test_delivery_calculation","TestDeliveryPageCalculation","","","TD 024 Доставка товара весом до 9000кг. в синей зоне",""
"broken","Fri Mar 22 01:03:03 GMT 2024","Fri Mar 22 01:03:03 GMT 2024","13","tests","test_main_page","TestMainPage","","","TC 010 - Проверка функциональности ссылки 'email'",""
"broken","Fri Mar 22 01:08:05 GMT 2024","Fri Mar 22 01:08:21 GMT 2024","15666","tests.catalog","test_catalog_page","TestCatalogPage","","","008_positive_cost_plaster_mixtures_smoke",""
"broken","Fri Mar 22 01:08:33 GMT 2024","Fri Mar 22 01:08:33 GMT 2024","391","tests.delivery","test_delivery_calculation","TestDeliveryPageCalculation","","","test_positive_delivery_green_zone_smoke[TD 009-products/shtukaturka-gipsovaya-aksolit-m50-30-kg-mashinnogo-naneseniya-166-5000-2500-4990-5480-https://sandboxtest.stroyrem-nn.ru/]",""
"passed","Fri Mar 22 01:20:13 GMT 2024","Fri Mar 22 01:20:31 GMT 2024","18440","tests.test_sign_in","test_sign_in_page","TestSignInPage","","","Авторизация с помощью аккаунта vk.ru",""
"passed","Fri Mar 22 01:02:39 GMT 2024","Fri Mar 22 01:02:39 GMT 2024","102","tests","test_main_page","TestMainPage","","","TC 008 - Проверка функциональности ссылки 'Каталог товаров'",""
"passed","Fri Mar 22 01:04:34 GMT 2024","Fri Mar 22 01:04:39 GMT 2024","5290","tests","test_main_page","TestMainPage","","","TC 018 - Проверка функциональности ссылки 'Акции'",""
"broken","Fri Mar 22 01:02:41 GMT 2024","Fri Mar 22 01:02:41 GMT 2024","13","tests","test_main_page","TestMainPage","","","TC 008 - Проверка функциональности ссылки 'Каталог товаров'",""
"skipped","Fri Mar 22 01:08:38 GMT 2024","Fri Mar 22 01:08:38 GMT 2024","382","tests.delivery","test_delivery_calculation","TestDeliveryPageCalculation","","","test_positive_delivery_green_zone_smoke[TD 013-products/shtukaturka-gipsovaya-aksolit-m50-30-kg-mashinnogo-naneseniya-366-11000-4800-12450-13480-https://sandboxtest.stroyrem-nn.ru/]",""
"broken","Fri Mar 22 01:04:13 GMT 2024","Fri Mar 22 01:04:13 GMT 2024","13","tests","test_main_page","TestMainPage","","","TC 016 - Проверка функциональности ссылки 'Прайс'",""
"passed","Fri Mar 22 01:01:57 GMT 2024","Fri Mar 22 01:02:05 GMT 2024","7962","tests","test_main_page","TestMainPage","","","TC 005 - Функционал блока 'Советы от профессионалов ремонта'",""
"skipped","Fri Mar 22 01:04:25 GMT 2024","Fri Mar 22 01:04:25 GMT 2024","13","tests","test_main_page","TestMainPage","","","TC 017 - Проверка функциональности ссылки 'Отзывы'",""
"broken","Fri Mar 22 01:01:48 GMT 2024","Fri Mar 22 01:01:48 GMT 2024","13","tests","test_main_page","TestMainPage","","","TC 004 - Функционал блока 'Советы от профессионалов ремонта'",""
"broken","Fri Mar 22 01:05:16 GMT 2024","Fri Mar 22 01:05:46 GMT 2024","30335","tests.catalog","test_catalog_page","TestCatalogPage","","","002_positive_last_link_of_catalog_smoke",""
"broken","Fri Mar 22 01:08:31 GMT 2024","Fri Mar 22 01:08:32 GMT 2024","380","tests.delivery","test_delivery_calculation","TestDeliveryPageCalculation","","","test_positive_delivery_green_zone_smoke[TD 008-products/shtukaturka-gipsovaya-aksolit-m50-30-kg-mashinnogo-naneseniya-149-4500-2300-3980-4490-https://sandboxtest.stroyrem-nn.ru/]",""
"passed","Fri Mar 22 01:12:18 GMT 2024","Fri Mar 22 01:12:33 GMT 2024","15094","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_check_discount_displayed_for_unauthorized_customer_for_amount_5000_7499rub_smoke",""
"broken","Fri Mar 22 01:04:11 GMT 2024","Fri Mar 22 01:04:11 GMT 2024","13","tests","test_main_page","TestMainPage","","","TC 016 - Проверка функциональности ссылки 'Прайс'",""
"broken","Fri Mar 22 01:15:21 GMT 2024","Fri Mar 22 01:15:36 GMT 2024","15103","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_discount_for_unauthorized_customer_purchase_amount_10000_to_14999rub_smoke",""
"broken","Fri Mar 22 01:08:25 GMT 2024","Fri Mar 22 01:08:25 GMT 2024","383","tests.delivery","test_delivery_calculation","TestDeliveryPageCalculation","","","test_positive_delivery_green_zone_smoke[TD 003-products/shtukaturka-gipsovaya-aksolit-m50-30-kg-mashinnogo-naneseniya-8-300-400-1590-2190-https://sandboxtest.stroyrem-nn.ru/]",""
"skipped","Fri Mar 22 01:08:42 GMT 2024","Fri Mar 22 01:08:42 GMT 2024","383","tests.delivery","test_delivery_calculation","TestDeliveryPageCalculation","","","TD 016 Доставка товара весом до 300кг. в синей зоне",""
"passed","Fri Mar 22 01:17:31 GMT 2024","Fri Mar 22 01:17:42 GMT 2024","10429","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_discount_for_unauthorized_customer_purchase_amount_50_to_3499rub_smoke",""
"broken","Fri Mar 22 01:03:24 GMT 2024","Fri Mar 22 01:03:24 GMT 2024","26","tests","test_main_page","TestMainPage","","","TC 012 - Проверка функциональности ссылки 'Местоположение'",""
"passed","Fri Mar 22 01:18:55 GMT 2024","Fri Mar 22 01:18:56 GMT 2024","158","tests.test_sign_in","test_sign_in_page","TestSignInPage","","","Проверка открытия тултипа с кнопками 'Войти' и 'Регистрация' и открытия окна авторизации",""
"skipped","Fri Mar 22 01:17:06 GMT 2024","Fri Mar 22 01:17:22 GMT 2024","15098","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_discount_for_unauthorized_customer_purchase_amount_5000_to_7499rub_smoke",""
"passed","Fri Mar 22 01:11:43 GMT 2024","Fri Mar 22 01:11:59 GMT 2024","15107","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_check_discount_displayed_for_unauthorized_customer_for_amount_50_3499rub_smoke",""
"skipped","Fri Mar 22 01:02:16 GMT 2024","Fri Mar 22 01:02:16 GMT 2024","26","tests","test_main_page","TestMainPage","","","TC 006 - Проверка функциональности ссылки 'Обратный звонок'",""
"passed","Fri Mar 22 01:20:56 GMT 2024","Fri Mar 22 01:21:04 GMT 2024","7966","tests.test_ym","test_ym","TestYaMetric","","","ym_is_present_smoke",""
"failed","Fri Mar 22 01:10:54 GMT 2024","Fri Mar 22 01:11:05 GMT 2024","11119","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_check_discount_displayed_for_unauthorized_customer_for_amount_3500_4999rub_smoke",""
"broken","Fri Mar 22 01:04:41 GMT 2024","Fri Mar 22 01:04:41 GMT 2024","14","tests","test_main_page","TestMainPage","","","TC 018 - Проверка функциональности ссылки 'Акции'",""
"passed","Fri Mar 22 01:12:06 GMT 2024","Fri Mar 22 01:12:17 GMT 2024","10960","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_check_discount_displayed_for_unauthorized_customer_for_amount_5000_7499rub_smoke",""
"passed","Fri Mar 22 01:04:01 GMT 2024","Fri Mar 22 01:04:01 GMT 2024","55","tests","test_main_page","TestMainPage","","","TC 015 - Проверка функциональности ссылки 'telephone number'",""
"skipped","Fri Mar 22 01:06:53 GMT 2024","Fri Mar 22 01:07:09 GMT 2024","15614","tests.catalog","test_catalog_page","TestCatalogPage","","","004_positive_alfabet_plaster_mixtures_smoke",""
