"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Mar 02 01:19:23 GMT 2024","Sat Mar 02 01:19:42 GMT 2024","18820","tests.test_sign_in","test_sign_in_page","TestSignInPage","","","Авторизация с помощью аккаунта vk.ru",""
"broken","Sat Mar 02 01:03:16 GMT 2024","Sat Mar 02 01:03:16 GMT 2024","13","tests","test_main_page","TestMainPage","","","TC 018 - Проверка функциональности ссылки 'Акции'",""
"broken","Sat Mar 02 01:07:05 GMT 2024","Sat Mar 02 01:07:06 GMT 2024","632","tests.delivery","test_delivery_calculation","TestDeliveryPageCalculation","","","test_positive_delivery_green_zone_smoke[TD 002-products/shtukaturka-tsementnaya-bergauf-bau-putts-tsement-25kg-56sht-1-30-400-1590-2190-https://sandboxtest.stroyrem-nn.ru/]",""
"passed","Sat Mar 02 01:10:22 GMT 2024","Sat Mar 02 01:10:33 GMT 2024","11162","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_check_discount_displayed_for_unauthorized_customer_for_amount_50_3499rub_smoke",""
"broken","Sat Mar 02 01:01:18 GMT 2024","Sat Mar 02 01:01:18 GMT 2024","12","tests","test_main_page","TestMainPage","","","TC 009 - Проверка функциональности ссылки 'Доставка'",""
"passed","Sat Mar 02 01:20:25 GMT 2024","Sat Mar 02 01:20:31 GMT 2024","5905","tests.test_ym","test_ym","TestYaMetric","","","ym_is_present_smoke",""
"broken","Sat Mar 02 01:00:52 GMT 2024","Sat Mar 02 01:00:52 GMT 2024","12","tests","test_main_page","TestMainPage","","","TC 007 - Проверка функциональности ссылки 'Строительные советы'",""
"passed","Sat Mar 02 01:11:09 GMT 2024","Sat Mar 02 01:11:24 GMT 2024","15116","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_check_discount_displayed_for_unauthorized_customer_for_amount_5000_7499rub_smoke",""
"skipped","Sat Mar 02 01:07:22 GMT 2024","Sat Mar 02 01:07:22 GMT 2024","427","tests.delivery","test_delivery_calculation","TestDeliveryPageCalculation","","","test_positive_delivery_green_zone_smoke[TD 014-products/shtukaturka-gipsovaya-aksolit-m50-30-kg-mashinnogo-naneseniya-666-20000-5400-15600-17490-https://sandboxtest.stroyrem-nn.ru/]",""
"passed","Sat Mar 02 01:17:49 GMT 2024","Sat Mar 02 01:17:51 GMT 2024","1545","tests.test_sign_in","test_sign_in_page","TestSignInPage","","","Переход со окна авторизации на главную страницу по клику на логотипе Стройрем",""
"skipped","Sat Mar 02 01:07:40 GMT 2024","Sat Mar 02 01:07:41 GMT 2024","435","tests.delivery","test_delivery_calculation","TestDeliveryPageCalculation","","","TD 027 Доставка товара весом до 20000кг. в синей зоне",""
"passed","Sat Mar 02 00:58:48 GMT 2024","Sat Mar 02 00:58:58 GMT 2024","9396","tests","test_main_page","TestMainPage","","","TC 002 - проверка title на главной странице",""
"skipped","Sat Mar 02 01:09:05 GMT 2024","Sat Mar 02 01:09:15 GMT 2024","10175","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_check_discount_displayed_for_unauthorized_customer_for_amount_15000rub_and_above_smoke",""
"broken","Sat Mar 02 01:07:36 GMT 2024","Sat Mar 02 01:07:37 GMT 2024","433","tests.delivery","test_delivery_calculation","TestDeliveryPageCalculation","","","TD 024 Доставка товара весом до 9000кг. в синей зоне",""
"broken","Sat Mar 02 01:07:34 GMT 2024","Sat Mar 02 01:07:34 GMT 2024","422","tests.delivery","test_delivery_calculation","TestDeliveryPageCalculation","","","TD 022 Доставка товара весом до 5000кг. в синей зоне",""
"skipped","Sat Mar 02 01:00:38 GMT 2024","Sat Mar 02 01:00:38 GMT 2024","13","tests","test_main_page","TestMainPage","","","TC 006 - Проверка функциональности ссылки 'Обратный звонок'",""
"passed","Sat Mar 02 01:17:12 GMT 2024","Sat Mar 02 01:17:23 GMT 2024","10769","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_discount_for_unauthorized_customer_purchase_amount_7500_to_9999rub_smoke",""
"passed","Sat Mar 02 01:08:03 GMT 2024","Sat Mar 02 01:08:18 GMT 2024","15110","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_check_discount_displayed_for_unauthorized_customer_for_amount_0-49rub_smoke",""
"broken","Sat Mar 02 01:17:24 GMT 2024","Sat Mar 02 01:17:39 GMT 2024","15120","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_discount_for_unauthorized_customer_purchase_amount_7500_to_9999rub_smoke",""
"broken","Sat Mar 02 01:00:04 GMT 2024","Sat Mar 02 01:00:04 GMT 2024","13","tests","test_main_page","TestMainPage","","","TC 004 - Функционал блока 'Советы от профессионалов ремонта'",""
"passed","Sat Mar 02 00:59:54 GMT 2024","Sat Mar 02 01:00:02 GMT 2024","8056","tests","test_main_page","TestMainPage","","","TC 004 - Функционал блока 'Советы от профессионалов ремонта'",""
"passed","Sat Mar 02 01:12:51 GMT 2024","Sat Mar 02 01:13:02 GMT 2024","11156","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_discount_for_unauthorized_customer_purchase_amount_0_to_49rub_smoke",""
"broken","Sat Mar 02 01:01:52 GMT 2024","Sat Mar 02 01:01:52 GMT 2024","29","tests","test_main_page","TestMainPage","","","TC 012 - Проверка функциональности ссылки 'Местоположение'",""
"passed","Sat Mar 02 01:05:58 GMT 2024","Sat Mar 02 01:06:04 GMT 2024","5892","tests.catalog","test_catalog_page","TestCatalogPage","","","007_positive_catalog_first_link_smoke",""
"broken","Sat Mar 02 01:20:07 GMT 2024","Sat Mar 02 01:20:07 GMT 2024","136","tests.test_sign_in","test_sign_in_page","TestSignInPage","","","Авторизация с помощью формы авторизации",""
"broken","Sat Mar 02 01:07:26 GMT 2024","Sat Mar 02 01:07:27 GMT 2024","423","tests.delivery","test_delivery_calculation","TestDeliveryPageCalculation","","","TD 017 Доставка товара весом до 400кг. в синей зоне",""
"passed","Sat Mar 02 01:02:03 GMT 2024","Sat Mar 02 01:02:10 GMT 2024","6663","tests","test_main_page","TestMainPage","","","TC 013 - Проверка функциональности ссылки 'Новинки'",""
"broken","Sat Mar 02 01:03:53 GMT 2024","Sat Mar 02 01:04:23 GMT 2024","30432","tests.catalog","test_catalog_page","TestCatalogPage","","","002_positive_last_link_of_catalog_smoke",""
"skipped","Sat Mar 02 01:07:39 GMT 2024","Sat Mar 02 01:07:40 GMT 2024","425","tests.delivery","test_delivery_calculation","TestDeliveryPageCalculation","","","TD 026 Доставка товара весом до 11000кг. в синей зоне",""
"broken","Sat Mar 02 01:13:04 GMT 2024","Sat Mar 02 01:13:19 GMT 2024","15112","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_discount_for_unauthorized_customer_purchase_amount_0_to_49rub_smoke",""
"skipped","Sat Mar 02 01:16:08 GMT 2024","Sat Mar 02 01:16:23 GMT 2024","15118","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_discount_for_unauthorized_customer_purchase_amount_5000_to_7499rub_smoke",""
"passed","Sat Mar 02 01:14:07 GMT 2024","Sat Mar 02 01:14:18 GMT 2024","10609","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_discount_for_unauthorized_customer_purchase_amount_10000_to_14999rub_smoke",""
"broken","Sat Mar 02 00:58:59 GMT 2024","Sat Mar 02 00:59:15 GMT 2024","16081","tests","test_main_page","TestMainPage","","","TC 002 - проверка title на главной странице",""
"skipped","Sat Mar 02 01:18:23 GMT 2024","Sat Mar 02 01:18:43 GMT 2024","19749","tests.test_sign_in","test_sign_in_page","TestSignInPage","","","Авторизация с помощью аккаунта mail.ru",""
"passed","Sat Mar 02 01:08:30 GMT 2024","Sat Mar 02 01:08:41 GMT 2024","11491","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_check_discount_displayed_for_unauthorized_customer_for_amount_10000_14999rub_smoke",""
"broken","Sat Mar 02 01:02:45 GMT 2024","Sat Mar 02 01:02:45 GMT 2024","13","tests","test_main_page","TestMainPage","","","TC 016 - Проверка функциональности ссылки 'Прайс'",""
"passed","Sat Mar 02 01:01:15 GMT 2024","Sat Mar 02 01:01:17 GMT 2024","1453","tests","test_main_page","TestMainPage","","","TC 009 - Проверка функциональности ссылки 'Доставка'",""
"broken","Sat Mar 02 01:02:34 GMT 2024","Sat Mar 02 01:02:34 GMT 2024","13","tests","test_main_page","TestMainPage","","","TC 015 - Проверка функциональности ссылки 'telephone number'",""
"broken","Sat Mar 02 01:07:11 GMT 2024","Sat Mar 02 01:07:11 GMT 2024","419","tests.delivery","test_delivery_calculation","TestDeliveryPageCalculation","","","test_positive_delivery_green_zone_smoke[TD 006-products/shtukaturka-gipsovaya-aksolit-m50-30-kg-mashinnogo-naneseniya-25-1700-990-1990-2480-https://sandboxtest.stroyrem-nn.ru/]",""
"passed","Sat Mar 02 01:12:17 GMT 2024","Sat Mar 02 01:12:25 GMT 2024","7837","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_check_discount_displayed_for_unauthorized_customer_for_amount_7500_9999rub_smoke",""
"broken","Sat Mar 02 01:01:42 GMT 2024","Sat Mar 02 01:01:42 GMT 2024","12","tests","test_main_page","TestMainPage","","","TC 011 - Проверка функциональности ссылки 'Подъем на этаж'",""
"passed","Sat Mar 02 01:00:48 GMT 2024","Sat Mar 02 01:00:51 GMT 2024","2566","tests","test_main_page","TestMainPage","","","TC 007 - Проверка функциональности ссылки 'Строительные советы'",""
"passed","Sat Mar 02 01:08:43 GMT 2024","Sat Mar 02 01:08:58 GMT 2024","15109","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_check_discount_displayed_for_unauthorized_customer_for_amount_10000_14999rub_smoke",""
"broken","Sat Mar 02 01:07:31 GMT 2024","Sat Mar 02 01:07:32 GMT 2024","599","tests.delivery","test_delivery_calculation","TestDeliveryPageCalculation","","","TD 020 Доставка товара весом до 2000кг. в синей зоне",""
"broken","Sat Mar 02 01:01:53 GMT 2024","Sat Mar 02 01:01:53 GMT 2024","13","tests","test_main_page","TestMainPage","","","TC 012 - Проверка функциональности ссылки 'Местоположение'",""
"broken","Sat Mar 02 01:07:08 GMT 2024","Sat Mar 02 01:07:08 GMT 2024","432","tests.delivery","test_delivery_calculation","TestDeliveryPageCalculation","","","test_positive_delivery_green_zone_smoke[TD 004-products/shtukaturka-gipsovaya-aksolit-m50-30-kg-mashinnogo-naneseniya-13-400-450-1590-2190-https://sandboxtest.stroyrem-nn.ru/]",""
"passed","Sat Mar 02 01:01:03 GMT 2024","Sat Mar 02 01:01:03 GMT 2024","111","tests","test_main_page","TestMainPage","","","TC 008 - Проверка функциональности ссылки 'Каталог товаров'",""
"broken","Sat Mar 02 01:02:23 GMT 2024","Sat Mar 02 01:02:23 GMT 2024","13","tests","test_main_page","TestMainPage","","","TC 014 - Проверка функциональности ссылки 'Оплатить заказ'",""
"skipped","Sat Mar 02 01:02:56 GMT 2024","Sat Mar 02 01:02:58 GMT 2024","1917","tests","test_main_page","TestMainPage","","","TC 017 - Проверка функциональности ссылки 'Отзывы'",""
"passed","Sat Mar 02 01:01:28 GMT 2024","Sat Mar 02 01:01:28 GMT 2024","59","tests","test_main_page","TestMainPage","","","TC 010 - Проверка функциональности ссылки 'email'",""
"skipped","Sat Mar 02 01:05:07 GMT 2024","Sat Mar 02 01:05:31 GMT 2024","24510","tests.catalog","test_catalog_page","TestCatalogPage","","","004_positive_alfabet_plaster_mixtures_smoke",""
"passed","Sat Mar 02 01:20:08 GMT 2024","Sat Mar 02 01:20:17 GMT 2024","8767","tests.test_ym","test_ym","TestYaMetric","","","ym_is_present_smoke",""
"skipped","Sat Mar 02 01:19:52 GMT 2024","Sat Mar 02 01:19:57 GMT 2024","4996","tests.test_sign_in","test_sign_in_page","TestSignInPage","","","Авторизация с помощью аккаунта ya.ru",""
"passed","Sat Mar 02 01:00:14 GMT 2024","Sat Mar 02 01:00:24 GMT 2024","10257","tests","test_main_page","TestMainPage","","","TC 005 - Функционал блока 'Советы от профессионалов ремонта'",""
"broken","Sat Mar 02 01:07:32 GMT 2024","Sat Mar 02 01:07:33 GMT 2024","432","tests.delivery","test_delivery_calculation","TestDeliveryPageCalculation","","","TD 021 Доставка товара весом до 4500кг. в синей зоне",""
"broken","Sat Mar 02 01:16:46 GMT 2024","Sat Mar 02 01:17:01 GMT 2024","15115","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_discount_for_unauthorized_customer_purchase_amount_50_to_3499rub_smoke",""
"broken","Sat Mar 02 01:07:19 GMT 2024","Sat Mar 02 01:07:20 GMT 2024","423","tests.delivery","test_delivery_calculation","TestDeliveryPageCalculation","","","test_positive_delivery_green_zone_smoke[TD 012-products/shtukaturka-gipsovaya-aksolit-m50-30-kg-mashinnogo-naneseniya-333-10000-4450-11990-12500-https://sandboxtest.stroyrem-nn.ru/]",""
"skipped","Sat Mar 02 01:05:32 GMT 2024","Sat Mar 02 01:05:48 GMT 2024","15701","tests.catalog","test_catalog_page","TestCatalogPage","","","004_positive_alfabet_plaster_mixtures_smoke",""
"passed","Sat Mar 02 01:02:32 GMT 2024","Sat Mar 02 01:02:32 GMT 2024","50","tests","test_main_page","TestMainPage","","","TC 015 - Проверка функциональности ссылки 'telephone number'",""
"broken","Sat Mar 02 01:06:47 GMT 2024","Sat Mar 02 01:07:03 GMT 2024","15739","tests.catalog","test_catalog_page","TestCatalogPage","","","008_positive_cost_plaster_mixtures_smoke",""
"failed","Sat Mar 02 01:09:43 GMT 2024","Sat Mar 02 01:09:54 GMT 2024","11194","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_check_discount_displayed_for_unauthorized_customer_for_amount_3500_4999rub_smoke",""
"broken","Sat Mar 02 01:07:28 GMT 2024","Sat Mar 02 01:07:29 GMT 2024","920","tests.delivery","test_delivery_calculation","TestDeliveryPageCalculation","","","TD 018 Доставка товара весом до 500кг. в синей зоне",""
"broken","Sat Mar 02 01:07:30 GMT 2024","Sat Mar 02 01:07:30 GMT 2024","428","tests.delivery","test_delivery_calculation","TestDeliveryPageCalculation","","","TD 019 Доставка товара весом до 1700кг. в синей зоне",""
"broken","Sat Mar 02 01:02:46 GMT 2024","Sat Mar 02 01:02:46 GMT 2024","12","tests","test_main_page","TestMainPage","","","TC 016 - Проверка функциональности ссылки 'Прайс'",""
"broken","Sat Mar 02 01:04:49 GMT 2024","Sat Mar 02 01:04:49 GMT 2024","0","tests.catalog","test_catalog_page","TestCatalogPage","","","003_positive_pic_stroymateriali_smoke(catalog)",""
