"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Tue Mar 26 01:08:55 GMT 2024","Tue Mar 26 01:08:56 GMT 2024","383","tests.delivery","test_delivery_calculation","TestDeliveryPageCalculation","","","TD 017 Доставка товара весом до 400кг. в синей зоне",""
"passed","Tue Mar 26 01:15:21 GMT 2024","Tue Mar 26 01:15:32 GMT 2024","11577","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_discount_for_unauthorized_customer_purchase_amount_10000_to_14999rub_smoke",""
"skipped","Tue Mar 26 01:04:34 GMT 2024","Tue Mar 26 01:04:36 GMT 2024","1524","tests","test_main_page","TestMainPage","","","TC 017 - Проверка функциональности ссылки 'Отзывы'",""
"broken","Tue Mar 26 01:07:35 GMT 2024","Tue Mar 26 01:07:35 GMT 2024","0","tests.catalog","test_catalog_page","TestCatalogPage","","","007_positive_catalog_first_link_smoke",""
"passed","Tue Mar 26 01:18:57 GMT 2024","Tue Mar 26 01:18:58 GMT 2024","1625","tests.test_sign_in","test_sign_in_page","TestSignInPage","","","Переход со окна авторизации на главную страницу по клику на логотипе Стройрем",""
"broken","Tue Mar 26 01:09:06 GMT 2024","Tue Mar 26 01:09:06 GMT 2024","395","tests.delivery","test_delivery_calculation","TestDeliveryPageCalculation","","","TD 025 Доставка товара весом до 10000кг. в синей зоне",""
"broken","Tue Mar 26 01:08:39 GMT 2024","Tue Mar 26 01:08:40 GMT 2024","552","tests.delivery","test_delivery_calculation","TestDeliveryPageCalculation","","","test_positive_delivery_green_zone_smoke[TD 005-products/shtukaturka-gipsovaya-aksolit-m50-30-kg-mashinnogo-naneseniya-16-500-600-1590-2190-https://sandboxtest.stroyrem-nn.ru/]",""
"skipped","Tue Mar 26 01:09:07 GMT 2024","Tue Mar 26 01:09:07 GMT 2024","383","tests.delivery","test_delivery_calculation","TestDeliveryPageCalculation","","","TD 026 Доставка товара весом до 11000кг. в синей зоне",""
"passed","Tue Mar 26 01:17:43 GMT 2024","Tue Mar 26 01:17:54 GMT 2024","10771","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_discount_for_unauthorized_customer_purchase_amount_50_to_3499rub_smoke",""
"broken","Tue Mar 26 01:09:04 GMT 2024","Tue Mar 26 01:09:05 GMT 2024","387","tests.delivery","test_delivery_calculation","TestDeliveryPageCalculation","","","TD 024 Доставка товара весом до 9000кг. в синей зоне",""
"skipped","Tue Mar 26 01:08:50 GMT 2024","Tue Mar 26 01:08:51 GMT 2024","393","tests.delivery","test_delivery_calculation","TestDeliveryPageCalculation","","","test_positive_delivery_green_zone_smoke[TD 013-products/shtukaturka-gipsovaya-aksolit-m50-30-kg-mashinnogo-naneseniya-366-11000-4800-12450-13480-https://sandboxtest.stroyrem-nn.ru/]",""
"broken","Tue Mar 26 01:01:44 GMT 2024","Tue Mar 26 01:01:44 GMT 2024","11","tests","test_main_page","TestMainPage","","","TC 003 - Функционал кнопоки 'Корзина' в шапке главной страницы",""
"passed","Tue Mar 26 01:12:31 GMT 2024","Tue Mar 26 01:12:46 GMT 2024","15120","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_check_discount_displayed_for_unauthorized_customer_for_amount_5000_7499rub_smoke",""
"passed","Tue Mar 26 01:11:19 GMT 2024","Tue Mar 26 01:11:34 GMT 2024","15124","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_check_discount_displayed_for_unauthorized_customer_for_amount_3500_4999rub_smoke",""
"broken","Tue Mar 26 01:18:32 GMT 2024","Tue Mar 26 01:18:47 GMT 2024","15119","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_discount_for_unauthorized_customer_purchase_amount_7500_to_9999rub_smoke",""
"broken","Tue Mar 26 01:03:16 GMT 2024","Tue Mar 26 01:03:16 GMT 2024","14","tests","test_main_page","TestMainPage","","","TC 010 - Проверка функциональности ссылки 'email'",""
"passed","Tue Mar 26 01:12:59 GMT 2024","Tue Mar 26 01:13:10 GMT 2024","11063","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_check_discount_displayed_for_unauthorized_customer_for_amount_7500_9999rub_smoke",""
"broken","Tue Mar 26 01:08:44 GMT 2024","Tue Mar 26 01:08:44 GMT 2024","391","tests.delivery","test_delivery_calculation","TestDeliveryPageCalculation","","","test_positive_delivery_green_zone_smoke[TD 008-products/shtukaturka-gipsovaya-aksolit-m50-30-kg-mashinnogo-naneseniya-149-4500-2300-3980-4490-https://sandboxtest.stroyrem-nn.ru/]",""
"failed","Tue Mar 26 01:16:32 GMT 2024","Tue Mar 26 01:16:42 GMT 2024","10698","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_discount_for_unauthorized_customer_purchase_amount_3500_to_4999rub_smoke",""
"skipped","Tue Mar 26 01:09:08 GMT 2024","Tue Mar 26 01:09:09 GMT 2024","386","tests.delivery","test_delivery_calculation","TestDeliveryPageCalculation","","","TD 027 Доставка товара весом до 20000кг. в синей зоне",""
"skipped","Tue Mar 26 01:20:52 GMT 2024","Tue Mar 26 01:20:57 GMT 2024","4980","tests.test_sign_in","test_sign_in_page","TestSignInPage","","","Авторизация с помощью аккаунта ya.ru",""
