"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Fri Dec 29 01:00:19 GMT 2023","Fri Dec 29 01:00:20 GMT 2023","459","tests.delivery","test_delivery_calculation","TestDeliveryPageCalculation","","","test_positive_delivery_green_zone_smoke[TD 014-products/shtukaturka-gipsovaya-aksolit-m50-30-kg-mashinnogo-naneseniya-666-20000-5400-15600-17490-https://sandboxtest.stroyrem-nn.ru/]",""
"passed","Fri Dec 29 00:53:24 GMT 2023","Fri Dec 29 00:53:30 GMT 2023","6191","tests","test_main_page","TestMainPage","","","TC 002 - проверка title на главной странице",""
"passed","Fri Dec 29 01:08:30 GMT 2023","Fri Dec 29 01:08:40 GMT 2023","10013","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_discount_for_unauthorized_customer_purchase_amount_50_to_3499rub_smoke",""
"skipped","Fri Dec 29 00:57:35 GMT 2023","Fri Dec 29 00:57:35 GMT 2023","0","tests.catalog","test_catalog_page","TestCatalogPage","","","002_positive_last_link_of_catalog_smoke",""
"skipped","Fri Dec 29 01:01:50 GMT 2023","Fri Dec 29 01:01:59 GMT 2023","9414","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_check_discount_displayed_for_unauthorized_customer_for_amount_15000rub_and_above_smoke",""
"broken","Fri Dec 29 01:00:23 GMT 2023","Fri Dec 29 01:00:24 GMT 2023","461","tests.delivery","test_delivery_calculation","TestDeliveryPageCalculation","","","TD 017 Доставка товара весом до 400кг. в синей зоне",""
"failed","Fri Dec 29 01:11:33 GMT 2023","Fri Dec 29 01:11:34 GMT 2023","1667","tests.test_sign_in","test_sign_in_page","TestSignInPage","","","Авторизация с помощью формы авторизации",""
"broken","Fri Dec 29 00:54:15 GMT 2023","Fri Dec 29 00:54:15 GMT 2023","13","tests","test_main_page","TestMainPage","","","TC 004 - Функционал блока 'Советы от профессионалов ремонта'",""
"passed","Fri Dec 29 01:05:46 GMT 2023","Fri Dec 29 01:05:54 GMT 2023","7738","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_check_there_is_no_discount_for_unauthorized_customer_red_prices_smoke",""
"passed","Fri Dec 29 01:09:04 GMT 2023","Fri Dec 29 01:09:13 GMT 2023","9549","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_discount_for_unauthorized_customer_purchase_amount_7500_to_9999rub_smoke",""
