"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Tue Nov 07 01:12:20 GMT 2023","Tue Nov 07 01:12:23 GMT 2023","3897","tests.delivery","test_delivery_calculation","TestDeliveryPageCalculation","","","TD 025 Доставка товара весом до 10000кг. в синей зоне",""
"passed","Tue Nov 07 01:09:38 GMT 2023","Tue Nov 07 01:09:54 GMT 2023","16109","tests.catalog","test_catalog_page","TestCatalogPage","","","008_positive_cost_plaster_mixtures_smoke",""
"broken","Tue Nov 07 01:09:21 GMT 2023","Tue Nov 07 01:09:21 GMT 2023","0","tests.catalog","test_catalog_page","TestCatalogPage","","","007_positive_catalog_first_link_smoke",""
"passed","Tue Nov 07 01:03:55 GMT 2023","Tue Nov 07 01:04:03 GMT 2023","7873","tests","test_main_page","TestMainPage","","","TC 004 - Функционал блока 'Советы от профессионалов ремонта'",""
"broken","Tue Nov 07 01:03:14 GMT 2023","Tue Nov 07 01:03:30 GMT 2023","16145","tests","test_main_page","TestMainPage","","","TC 002 - проверка title на главной странице",""
"passed","Tue Nov 07 01:13:18 GMT 2023","Tue Nov 07 01:13:29 GMT 2023","10978","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_check_discount_displayed_for_unauthorized_customer_for_amount_10000_14999rub_smoke",""
"broken","Tue Nov 07 01:18:21 GMT 2023","Tue Nov 07 01:18:37 GMT 2023","15261","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_check_there_is_no_discount_for_unauthorized_customer_red_prices_smoke",""
"skipped","Tue Nov 07 01:22:48 GMT 2023","Tue Nov 07 01:23:14 GMT 2023","25540","tests.test_sign_in","test_sign_in_page","TestSignInPage","","","Авторизация с помощью аккаунта mail.ru",""
"broken","Tue Nov 07 01:12:14 GMT 2023","Tue Nov 07 01:12:18 GMT 2023","4027","tests.delivery","test_delivery_calculation","TestDeliveryPageCalculation","","","TD 024 Доставка товара весом до 9000кг. в синей зоне",""
"broken","Tue Nov 07 01:11:49 GMT 2023","Tue Nov 07 01:11:53 GMT 2023","4240","tests.delivery","test_delivery_calculation","TestDeliveryPageCalculation","","","TD 019 Доставка товара весом до 1700кг. в синей зоне",""
"skipped","Tue Nov 07 01:12:09 GMT 2023","Tue Nov 07 01:12:13 GMT 2023","4016","tests.delivery","test_delivery_calculation","TestDeliveryPageCalculation","","","TD 023 Доставка товара весом до 6200кг. в синей зоне",""
"broken","Tue Nov 07 01:10:44 GMT 2023","Tue Nov 07 01:10:48 GMT 2023","4159","tests.delivery","test_delivery_calculation","TestDeliveryPageCalculation","","","test_positive_delivery_green_zone_smoke[TD 007-products/shtukaturka-gipsovaya-aksolit-m50-30-kg-mashinnogo-naneseniya-66-2000-1300-2490-2980-https://sandboxtest.stroyrem-nn.ru/]",""
"broken","Tue Nov 07 01:10:28 GMT 2023","Tue Nov 07 01:10:33 GMT 2023","4471","tests.delivery","test_delivery_calculation","TestDeliveryPageCalculation","","","test_positive_delivery_green_zone_smoke[TD 004-products/shtukaturka-gipsovaya-aksolit-m50-30-kg-mashinnogo-naneseniya-13-400-450-1590-2190-https://sandboxtest.stroyrem-nn.ru/]",""
"broken","Tue Nov 07 01:10:17 GMT 2023","Tue Nov 07 01:10:22 GMT 2023","4587","tests.delivery","test_delivery_calculation","TestDeliveryPageCalculation","","","test_positive_delivery_green_zone_smoke[TD 002-products/shtukaturka-tsementnaya-bergauf-bau-putts-tsement-25kg-56sht-1-30-400-1590-2190-https://sandboxtest.stroyrem-nn.ru/]",""
"broken","Tue Nov 07 01:11:28 GMT 2023","Tue Nov 07 01:11:32 GMT 2023","4076","tests.delivery","test_delivery_calculation","TestDeliveryPageCalculation","","","TD 015 Доставка товара весом до 30кг. в синей зоне",""
"passed","Tue Nov 07 01:14:39 GMT 2023","Tue Nov 07 01:14:55 GMT 2023","15255","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_check_discount_displayed_for_unauthorized_customer_for_amount_3500_4999rub_smoke",""
"passed","Tue Nov 07 01:17:35 GMT 2023","Tue Nov 07 01:17:45 GMT 2023","10184","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_discount_for_unauthorized_customer_purchase_amount_0_to_49rub_smoke",""
"passed","Tue Nov 07 01:16:21 GMT 2023","Tue Nov 07 01:16:32 GMT 2023","10905","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_check_discount_displayed_for_unauthorized_customer_for_amount_7500_9999rub_smoke",""
"passed","Tue Nov 07 01:22:38 GMT 2023","Tue Nov 07 01:22:39 GMT 2023","1224","tests.test_sign_in","test_sign_in_page","TestSignInPage","","","Переход с окна авторизации на страницу восстановления пароля",""
