"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Tue Oct 31 01:09:26 GMT 2023","Tue Oct 31 01:09:30 GMT 2023","3830","tests.delivery","test_delivery_calculation","TestDeliveryPageCalculation","","","test_positive_delivery_green_zone_smoke[TD 012-products/shtukaturka-gipsovaya-aksolit-m50-30-kg-mashinnogo-naneseniya-333-10000-4450-11990-12500-https://sandboxtest.stroyrem-nn.ru/]",""
"passed","Tue Oct 31 01:19:51 GMT 2023","Tue Oct 31 01:19:53 GMT 2023","1892","tests.test_sign_in","test_sign_in_page","TestSignInPage","","","Переход со окна авторизации на главную страницу по клику на логотипе Стройрем",""
"broken","Tue Oct 31 01:05:27 GMT 2023","Tue Oct 31 01:05:27 GMT 2023","0","tests.catalog","test_catalog_page","TestCatalogPage","","","001_positive_button_stroymateriali_smoke(catalog)",""
"broken","Tue Oct 31 01:19:29 GMT 2023","Tue Oct 31 01:19:44 GMT 2023","15095","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_discount_for_unauthorized_customer_purchase_amount_7500_to_9999rub_smoke",""
"broken","Tue Oct 31 01:03:39 GMT 2023","Tue Oct 31 01:03:39 GMT 2023","17","tests","test_main_page","TestMainPage","","","TC 008 - Проверка функциональности ссылки 'Каталог товаров'",""
"broken","Tue Oct 31 01:08:34 GMT 2023","Tue Oct 31 01:08:39 GMT 2023","4924","tests.delivery","test_delivery_calculation","TestDeliveryPageCalculation","","","test_positive_delivery_green_zone_smoke[TD 002-products/shtukaturka-tsementnaya-bergauf-bau-putts-tsement-25kg-56sht-1-30-400-1590-2190-https://sandboxtest.stroyrem-nn.ru/]",""
"broken","Tue Oct 31 01:04:15 GMT 2023","Tue Oct 31 01:04:15 GMT 2023","44","tests","test_main_page","TestMainPage","","","TC 012 - Проверка функциональности ссылки 'Местоположение'",""
"broken","Tue Oct 31 01:03:58 GMT 2023","Tue Oct 31 01:03:58 GMT 2023","21","tests","test_main_page","TestMainPage","","","TC 010 - Проверка функциональности ссылки 'email'",""
"broken","Tue Oct 31 01:07:39 GMT 2023","Tue Oct 31 01:07:39 GMT 2023","0","tests.catalog","test_catalog_page","TestCatalogPage","","","007_positive_catalog_first_link_smoke",""
"skipped","Tue Oct 31 01:10:36 GMT 2023","Tue Oct 31 01:10:40 GMT 2023","4008","tests.delivery","test_delivery_calculation","TestDeliveryPageCalculation","","","TD 026 Доставка товара весом до 11000кг. в синей зоне",""
"skipped","Tue Oct 31 01:11:58 GMT 2023","Tue Oct 31 01:12:07 GMT 2023","9243","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_check_discount_displayed_for_unauthorized_customer_for_amount_15000rub_and_above_smoke",""
"passed","Tue Oct 31 01:18:45 GMT 2023","Tue Oct 31 01:18:54 GMT 2023","9735","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_discount_for_unauthorized_customer_purchase_amount_50_to_3499rub_smoke",""
"passed","Tue Oct 31 01:10:51 GMT 2023","Tue Oct 31 01:11:02 GMT 2023","10443","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_check_discount_displayed_for_unauthorized_customer_for_amount_0-49rub_smoke",""
"broken","Tue Oct 31 01:10:11 GMT 2023","Tue Oct 31 01:10:15 GMT 2023","3784","tests.delivery","test_delivery_calculation","TestDeliveryPageCalculation","","","TD 021 Доставка товара весом до 4500кг. в синей зоне",""
"skipped","Tue Oct 31 01:21:35 GMT 2023","Tue Oct 31 01:21:39 GMT 2023","3745","tests.test_sign_in","test_sign_in_page","TestSignInPage","","","Авторизация с помощью аккаунта ya.ru",""
"skipped","Tue Oct 31 01:13:40 GMT 2023","Tue Oct 31 01:13:51 GMT 2023","10334","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_check_discount_displayed_for_unauthorized_customer_for_amount_5000_7499rub_smoke",""
"passed","Tue Oct 31 01:05:11 GMT 2023","Tue Oct 31 01:05:18 GMT 2023","6994","tests","test_main_page","TestMainPage","","","TC 018 - Проверка функциональности ссылки 'Акции'",""
"broken","Tue Oct 31 01:08:12 GMT 2023","Tue Oct 31 01:08:28 GMT 2023","15653","tests.catalog","test_catalog_page","TestCatalogPage","","","008_positive_cost_plaster_mixtures_smoke",""
"passed","Tue Oct 31 01:12:30 GMT 2023","Tue Oct 31 01:12:41 GMT 2023","10665","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_check_discount_displayed_for_unauthorized_customer_for_amount_3500_4999rub_smoke",""
"passed","Tue Oct 31 01:16:01 GMT 2023","Tue Oct 31 01:16:08 GMT 2023","7628","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_check_there_is_no_discount_for_unauthorized_customer_red_prices_smoke",""
"passed","Tue Oct 31 01:03:37 GMT 2023","Tue Oct 31 01:03:38 GMT 2023","188","tests","test_main_page","TestMainPage","","","TC 008 - Проверка функциональности ссылки 'Каталог товаров'",""
"passed","Tue Oct 31 01:16:33 GMT 2023","Tue Oct 31 01:16:42 GMT 2023","9916","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_discount_for_unauthorized_customer_purchase_amount_10000_to_14999rub_smoke",""
"skipped","Tue Oct 31 01:20:45 GMT 2023","Tue Oct 31 01:21:03 GMT 2023","17886","tests.test_sign_in","test_sign_in_page","TestSignInPage","","","Авторизация с помощью аккаунта OK.ru",""
"broken","Tue Oct 31 01:08:29 GMT 2023","Tue Oct 31 01:08:33 GMT 2023","4119","tests.delivery","test_delivery_calculation","TestDeliveryPageCalculation","","","test_positive_delivery_green_zone_smoke[TD 001-products/uroven---uglomer-elektronnyj-kapro-992-1-30-0-1590-2190-https://sandboxtest.stroyrem-nn.ru/]",""
"broken","Tue Oct 31 01:03:30 GMT 2023","Tue Oct 31 01:03:30 GMT 2023","18","tests","test_main_page","TestMainPage","","","TC 007 - Проверка функциональности ссылки 'Строительные советы'",""
"skipped","Tue Oct 31 01:09:16 GMT 2023","Tue Oct 31 01:09:20 GMT 2023","4116","tests.delivery","test_delivery_calculation","TestDeliveryPageCalculation","","","test_positive_delivery_green_zone_smoke[TD 010-products/shtukaturka-gipsovaya-aksolit-m50-30-kg-mashinnogo-naneseniya-206-6200-2900-5570-6120-https://sandboxtest.stroyrem-nn.ru/]",""
"broken","Tue Oct 31 01:17:48 GMT 2023","Tue Oct 31 01:18:03 GMT 2023","15122","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_discount_for_unauthorized_customer_purchase_amount_3500_to_4999rub_smoke",""
"passed","Tue Oct 31 01:04:44 GMT 2023","Tue Oct 31 01:04:44 GMT 2023","79","tests","test_main_page","TestMainPage","","","TC 015 - Проверка функциональности ссылки 'telephone number'",""
"broken","Tue Oct 31 01:04:53 GMT 2023","Tue Oct 31 01:04:53 GMT 2023","20","tests","test_main_page","TestMainPage","","","TC 016 - Проверка функциональности ссылки 'Прайс'",""
"passed","Tue Oct 31 01:14:30 GMT 2023","Tue Oct 31 01:14:45 GMT 2023","15110","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_check_discount_displayed_for_unauthorized_customer_for_amount_7500_9999rub_smoke",""
"skipped","Tue Oct 31 01:07:02 GMT 2023","Tue Oct 31 01:07:11 GMT 2023","9684","tests.catalog","test_catalog_page","TestCatalogPage","","","004_positive_alfabet_plaster_mixtures_smoke",""
"broken","Tue Oct 31 01:10:31 GMT 2023","Tue Oct 31 01:10:35 GMT 2023","3903","tests.delivery","test_delivery_calculation","TestDeliveryPageCalculation","","","TD 025 Доставка товара весом до 10000кг. в синей зоне",""
