"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Feb 21 01:15:39 GMT 2024","Wed Feb 21 01:15:50 GMT 2024","10364","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_discount_for_unauthorized_customer_purchase_amount_5000_to_7499rub_smoke",""
"skipped","Wed Feb 21 01:07:54 GMT 2024","Wed Feb 21 01:07:55 GMT 2024","412","tests.delivery","test_delivery_calculation","TestDeliveryPageCalculation","","","test_positive_delivery_green_zone_smoke[TD 010-products/shtukaturka-gipsovaya-aksolit-m50-30-kg-mashinnogo-naneseniya-206-6200-2900-5570-6120-https://sandboxtest.stroyrem-nn.ru/]",""
"skipped","Wed Feb 21 01:18:17 GMT 2024","Wed Feb 21 01:18:36 GMT 2024","19061","tests.test_sign_in","test_sign_in_page","TestSignInPage","","","Авторизация с помощью аккаунта OK.ru",""
"broken","Wed Feb 21 01:07:53 GMT 2024","Wed Feb 21 01:07:53 GMT 2024","304","tests.delivery","test_delivery_calculation","TestDeliveryPageCalculation","","","test_positive_delivery_green_zone_smoke[TD 009-products/shtukaturka-gipsovaya-aksolit-m50-30-kg-mashinnogo-naneseniya-166-5000-2500-4990-5480-https://sandboxtest.stroyrem-nn.ru/]",""
"broken","Wed Feb 21 01:04:45 GMT 2024","Wed Feb 21 01:05:15 GMT 2024","30396","tests.catalog","test_catalog_page","TestCatalogPage","","","002_positive_last_link_of_catalog_smoke",""
"broken","Wed Feb 21 01:07:26 GMT 2024","Wed Feb 21 01:07:41 GMT 2024","15546","tests.catalog","test_catalog_page","TestCatalogPage","","","008_positive_cost_plaster_mixtures_smoke",""
"passed","Wed Feb 21 01:08:23 GMT 2024","Wed Feb 21 01:08:34 GMT 2024","10454","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_check_discount_displayed_for_unauthorized_customer_for_amount_0-49rub_smoke",""
"broken","Wed Feb 21 01:04:14 GMT 2024","Wed Feb 21 01:04:14 GMT 2024","13","tests","test_main_page","TestMainPage","","","TC 018 - Проверка функциональности ссылки 'Акции'",""
"skipped","Wed Feb 21 01:14:44 GMT 2024","Wed Feb 21 01:14:59 GMT 2024","15102","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_discount_for_unauthorized_customer_purchase_amount_15000_and_above_smoke",""
"broken","Wed Feb 21 01:07:45 GMT 2024","Wed Feb 21 01:07:45 GMT 2024","409","tests.delivery","test_delivery_calculation","TestDeliveryPageCalculation","","","test_positive_delivery_green_zone_smoke[TD 003-products/shtukaturka-gipsovaya-aksolit-m50-30-kg-mashinnogo-naneseniya-8-300-400-1590-2190-https://sandboxtest.stroyrem-nn.ru/]",""
"passed","Wed Feb 21 01:01:43 GMT 2024","Wed Feb 21 01:01:51 GMT 2024","7634","tests","test_main_page","TestMainPage","","","TC 004 - Функционал блока 'Советы от профессионалов ремонта'",""
"broken","Wed Feb 21 01:02:45 GMT 2024","Wed Feb 21 01:02:46 GMT 2024","13","tests","test_main_page","TestMainPage","","","TC 009 - Проверка функциональности ссылки 'Доставка'",""
"passed","Wed Feb 21 01:16:49 GMT 2024","Wed Feb 21 01:16:59 GMT 2024","9941","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_discount_for_unauthorized_customer_purchase_amount_7500_to_9999rub_smoke",""
"broken","Wed Feb 21 01:07:50 GMT 2024","Wed Feb 21 01:07:51 GMT 2024","417","tests.delivery","test_delivery_calculation","TestDeliveryPageCalculation","","","test_positive_delivery_green_zone_smoke[TD 007-products/shtukaturka-gipsovaya-aksolit-m50-30-kg-mashinnogo-naneseniya-66-2000-1300-2490-2980-https://sandboxtest.stroyrem-nn.ru/]",""
"passed","Wed Feb 21 01:19:38 GMT 2024","Wed Feb 21 01:19:42 GMT 2024","4286","tests.test_ym","test_ym","TestYaMetric","","","ym_is_present_smoke",""
"passed","Wed Feb 21 01:09:00 GMT 2024","Wed Feb 21 01:09:10 GMT 2024","10720","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_check_discount_displayed_for_unauthorized_customer_for_amount_10000_14999rub_smoke",""
"broken","Wed Feb 21 01:02:54 GMT 2024","Wed Feb 21 01:02:54 GMT 2024","13","tests","test_main_page","TestMainPage","","","TC 010 - Проверка функциональности ссылки 'email'",""
"passed","Wed Feb 21 01:03:20 GMT 2024","Wed Feb 21 01:03:25 GMT 2024","4606","tests","test_main_page","TestMainPage","","","TC 013 - Проверка функциональности ссылки 'Новинки'",""
"passed","Wed Feb 21 01:02:53 GMT 2024","Wed Feb 21 01:02:53 GMT 2024","53","tests","test_main_page","TestMainPage","","","TC 010 - Проверка функциональности ссылки 'email'",""
"broken","Wed Feb 21 01:03:04 GMT 2024","Wed Feb 21 01:03:04 GMT 2024","14","tests","test_main_page","TestMainPage","","","TC 011 - Проверка функциональности ссылки 'Подъем на этаж'",""
"broken","Wed Feb 21 01:02:27 GMT 2024","Wed Feb 21 01:02:27 GMT 2024","13","tests","test_main_page","TestMainPage","","","TC 007 - Проверка функциональности ссылки 'Строительные советы'",""
"passed","Wed Feb 21 01:19:21 GMT 2024","Wed Feb 21 01:19:27 GMT 2024","6247","tests.test_ym","test_ym","TestYaMetric","","","ym_is_present_smoke",""
"passed","Wed Feb 21 01:02:24 GMT 2024","Wed Feb 21 01:02:26 GMT 2024","1722","tests","test_main_page","TestMainPage","","","TC 007 - Проверка функциональности ссылки 'Строительные советы'",""
"broken","Wed Feb 21 01:13:37 GMT 2024","Wed Feb 21 01:13:53 GMT 2024","15097","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_check_there_is_no_discount_for_unauthorized_customer_red_prices_smoke",""
"skipped","Wed Feb 21 01:08:15 GMT 2024","Wed Feb 21 01:08:15 GMT 2024","305","tests.delivery","test_delivery_calculation","TestDeliveryPageCalculation","","","TD 026 Доставка товара весом до 11000кг. в синей зоне",""
"broken","Wed Feb 21 01:07:44 GMT 2024","Wed Feb 21 01:07:44 GMT 2024","417","tests.delivery","test_delivery_calculation","TestDeliveryPageCalculation","","","test_positive_delivery_green_zone_smoke[TD 002-products/shtukaturka-tsementnaya-bergauf-bau-putts-tsement-25kg-56sht-1-30-400-1590-2190-https://sandboxtest.stroyrem-nn.ru/]",""
"skipped","Wed Feb 21 01:08:11 GMT 2024","Wed Feb 21 01:08:11 GMT 2024","414","tests.delivery","test_delivery_calculation","TestDeliveryPageCalculation","","","TD 023 Доставка товара весом до 6200кг. в синей зоне",""
"passed","Wed Feb 21 01:02:00 GMT 2024","Wed Feb 21 01:02:07 GMT 2024","7176","tests","test_main_page","TestMainPage","","","TC 005 - Функционал блока 'Советы от профессионалов ремонта'",""
"passed","Wed Feb 21 01:17:23 GMT 2024","Wed Feb 21 01:17:24 GMT 2024","1452","tests.test_sign_in","test_sign_in_page","TestSignInPage","","","Переход со окна авторизации на главную страницу по клику на логотипе Стройрем",""
"broken","Wed Feb 21 01:15:18 GMT 2024","Wed Feb 21 01:15:34 GMT 2024","15103","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_discount_for_unauthorized_customer_purchase_amount_3500_to_4999rub_smoke",""
"skipped","Wed Feb 21 01:07:58 GMT 2024","Wed Feb 21 01:07:58 GMT 2024","300","tests.delivery","test_delivery_calculation","TestDeliveryPageCalculation","","","test_positive_delivery_green_zone_smoke[TD 013-products/shtukaturka-gipsovaya-aksolit-m50-30-kg-mashinnogo-naneseniya-366-11000-4800-12450-13480-https://sandboxtest.stroyrem-nn.ru/]",""
"skipped","Wed Feb 21 01:05:56 GMT 2024","Wed Feb 21 01:06:18 GMT 2024","21497","tests.catalog","test_catalog_page","TestCatalogPage","","","004_positive_alfabet_plaster_mixtures_smoke",""
"broken","Wed Feb 21 01:03:50 GMT 2024","Wed Feb 21 01:03:50 GMT 2024","15","tests","test_main_page","TestMainPage","","","TC 016 - Проверка функциональности ссылки 'Прайс'",""
"passed","Wed Feb 21 01:09:12 GMT 2024","Wed Feb 21 01:09:27 GMT 2024","15093","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_check_discount_displayed_for_unauthorized_customer_for_amount_10000_14999rub_smoke",""
"broken","Wed Feb 21 01:03:51 GMT 2024","Wed Feb 21 01:03:51 GMT 2024","13","tests","test_main_page","TestMainPage","","","TC 016 - Проверка функциональности ссылки 'Прайс'",""
"passed","Wed Feb 21 01:16:14 GMT 2024","Wed Feb 21 01:16:24 GMT 2024","9866","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_discount_for_unauthorized_customer_purchase_amount_50_to_3499rub_smoke",""
"passed","Wed Feb 21 01:19:28 GMT 2024","Wed Feb 21 01:19:32 GMT 2024","4293","tests.test_ym","test_ym","TestYaMetric","","","ym_is_present_smoke",""
"skipped","Wed Feb 21 01:14:33 GMT 2024","Wed Feb 21 01:14:42 GMT 2024","9007","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_discount_for_unauthorized_customer_purchase_amount_15000_and_above_smoke",""
"skipped","Wed Feb 21 01:05:16 GMT 2024","Wed Feb 21 01:05:16 GMT 2024","0","tests.catalog","test_catalog_page","TestCatalogPage","","","002_positive_last_link_of_catalog_smoke",""
"passed","Wed Feb 21 01:11:13 GMT 2024","Wed Feb 21 01:11:24 GMT 2024","10548","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_check_discount_displayed_for_unauthorized_customer_for_amount_5000_7499rub_smoke",""
"broken","Wed Feb 21 01:04:22 GMT 2024","Wed Feb 21 01:04:22 GMT 2024","0","tests.catalog","test_catalog_page","TestCatalogPage","","","001_positive_button_stroymateriali_smoke(catalog)",""
"skipped","Wed Feb 21 01:02:17 GMT 2024","Wed Feb 21 01:02:17 GMT 2024","13","tests","test_main_page","TestMainPage","","","TC 006 - Проверка функциональности ссылки 'Обратный звонок'",""
"passed","Wed Feb 21 01:08:35 GMT 2024","Wed Feb 21 01:08:50 GMT 2024","15094","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_check_discount_displayed_for_unauthorized_customer_for_amount_0-49rub_smoke",""
"passed","Wed Feb 21 01:10:40 GMT 2024","Wed Feb 21 01:10:51 GMT 2024","10482","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_check_discount_displayed_for_unauthorized_customer_for_amount_50_3499rub_smoke",""
"passed","Wed Feb 21 01:00:46 GMT 2024","Wed Feb 21 01:00:53 GMT 2024","6479","tests","test_main_page","TestMainPage","","","TC 002 - проверка title на главной странице",""
"passed","Wed Feb 21 01:14:01 GMT 2024","Wed Feb 21 01:14:11 GMT 2024","10386","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_discount_for_unauthorized_customer_purchase_amount_10000_to_14999rub_smoke",""
"skipped","Wed Feb 21 01:03:58 GMT 2024","Wed Feb 21 01:04:00 GMT 2024","1504","tests","test_main_page","TestMainPage","","","TC 017 - Проверка функциональности ссылки 'Отзывы'",""
"broken","Wed Feb 21 01:07:46 GMT 2024","Wed Feb 21 01:07:47 GMT 2024","427","tests.delivery","test_delivery_calculation","TestDeliveryPageCalculation","","","test_positive_delivery_green_zone_smoke[TD 004-products/shtukaturka-gipsovaya-aksolit-m50-30-kg-mashinnogo-naneseniya-13-400-450-1590-2190-https://sandboxtest.stroyrem-nn.ru/]",""
"passed","Wed Feb 21 01:02:43 GMT 2024","Wed Feb 21 01:02:44 GMT 2024","1067","tests","test_main_page","TestMainPage","","","TC 009 - Проверка функциональности ссылки 'Доставка'",""
"broken","Wed Feb 21 01:08:06 GMT 2024","Wed Feb 21 01:08:06 GMT 2024","304","tests.delivery","test_delivery_calculation","TestDeliveryPageCalculation","","","TD 019 Доставка товара весом до 1700кг. в синей зоне",""
"broken","Wed Feb 21 01:06:45 GMT 2024","Wed Feb 21 01:06:45 GMT 2024","0","tests.catalog","test_catalog_page","TestCatalogPage","","","007_positive_catalog_first_link_smoke",""
"broken","Wed Feb 21 01:03:34 GMT 2024","Wed Feb 21 01:03:34 GMT 2024","13","tests","test_main_page","TestMainPage","","","TC 014 - Проверка функциональности ссылки 'Оплатить заказ'",""
"passed","Wed Feb 21 01:18:44 GMT 2024","Wed Feb 21 01:19:00 GMT 2024","16846","tests.test_sign_in","test_sign_in_page","TestSignInPage","","","Авторизация с помощью аккаунта vk.ru",""
"skipped","Wed Feb 21 01:19:08 GMT 2024","Wed Feb 21 01:19:12 GMT 2024","4405","tests.test_sign_in","test_sign_in_page","TestSignInPage","","","Авторизация с помощью аккаунта ya.ru",""
"skipped","Wed Feb 21 01:04:01 GMT 2024","Wed Feb 21 01:04:01 GMT 2024","14","tests","test_main_page","TestMainPage","","","TC 017 - Проверка функциональности ссылки 'Отзывы'",""
"passed","Wed Feb 21 01:12:55 GMT 2024","Wed Feb 21 01:13:05 GMT 2024","10059","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_discount_for_unauthorized_customer_purchase_amount_0_to_49rub_smoke",""
