"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Wed Aug 09 17:03:03 GMT 2023","Wed Aug 09 17:03:06 GMT 2023","3468","tests.test_sign_in","test_sign_in_page","TestSignInPage","","","Авторизация с помощью аккаунта ya.ru",""
"passed","Wed Aug 09 17:02:08 GMT 2023","Wed Aug 09 17:02:17 GMT 2023","9326","tests.test_sign_in","test_sign_in_page","TestSignInPage","","","Авторизация с помощью аккаунта mail.ru",""
"passed","Wed Aug 09 17:05:27 GMT 2023","Wed Aug 09 17:05:29 GMT 2023","1970","tests","test_main_page","TestMainPage","","","TC 007 - Проверка функциональности ссылки 'Строительные советы'",""
"passed","Wed Aug 09 17:05:43 GMT 2023","Wed Aug 09 17:05:43 GMT 2023","141","tests","test_main_page","TestMainPage","","","TC 008 - Проверка функциональности ссылки 'Каталог товаров'",""
"passed","Wed Aug 09 17:10:52 GMT 2023","Wed Aug 09 17:11:06 GMT 2023","13821","tests.catalog","test_catalog_page","TestCatalogPage","","","008_positive_cost_plaster_mixtures_smoke",""
"skipped","Wed Aug 09 17:08:10 GMT 2023","Wed Aug 09 17:08:12 GMT 2023","1418","tests","test_main_page","TestMainPage","","","TC 017 - Проверка функциональности ссылки 'Отзывы'",""
"passed","Wed Aug 09 17:04:34 GMT 2023","Wed Aug 09 17:04:41 GMT 2023","7001","tests","test_main_page","TestMainPage","","","TC 005 - Функционал блока 'Советы от профессионалов ремонта'",""
"passed","Wed Aug 09 17:10:35 GMT 2023","Wed Aug 09 17:10:39 GMT 2023","4164","tests.catalog","test_catalog_page","TestCatalogPage","","","007_positive_catalog_first_link_smoke",""
"passed","Wed Aug 09 17:05:51 GMT 2023","Wed Aug 09 17:05:52 GMT 2023","1171","tests","test_main_page","TestMainPage","","","TC 009 - Проверка функциональности ссылки 'Доставка'",""
"passed","Wed Aug 09 17:07:30 GMT 2023","Wed Aug 09 17:07:30 GMT 2023","122","tests","test_main_page","TestMainPage","","","TC 014 - Проверка функциональности ссылки 'Оплатить заказ'",""
"passed","Wed Aug 09 17:06:08 GMT 2023","Wed Aug 09 17:06:08 GMT 2023","69","tests","test_main_page","TestMainPage","","","TC 010 - Проверка функциональности ссылки 'email'",""
"passed","Wed Aug 09 17:11:07 GMT 2023","Wed Aug 09 17:11:19 GMT 2023","12692","tests.catalog","test_catalog_page","TestCatalogPage","","","008_positive_cost_plaster_mixtures_smoke",""
"passed","Wed Aug 09 17:03:26 GMT 2023","Wed Aug 09 17:03:33 GMT 2023","6516","tests","test_main_page","TestMainPage","","","TC 002 - проверка title на главной странице",""
"passed","Wed Aug 09 17:10:47 GMT 2023","Wed Aug 09 17:10:51 GMT 2023","4816","tests.catalog","test_catalog_page","TestCatalogPage","","","007_positive_catalog_first_link_smoke",""
"passed","Wed Aug 09 17:07:23 GMT 2023","Wed Aug 09 17:07:23 GMT 2023","99","tests","test_main_page","TestMainPage","","","TC 014 - Проверка функциональности ссылки 'Оплатить заказ'",""
"passed","Wed Aug 09 17:05:36 GMT 2023","Wed Aug 09 17:05:36 GMT 2023","140","tests","test_main_page","TestMainPage","","","TC 008 - Проверка функциональности ссылки 'Каталог товаров'",""
"passed","Wed Aug 09 17:03:40 GMT 2023","Wed Aug 09 17:03:45 GMT 2023","5258","tests","test_main_page","TestMainPage","","","TC 003 - Функционал кнопоки 'Корзина' в шапке главной страницы",""
"passed","Wed Aug 09 17:03:19 GMT 2023","Wed Aug 09 17:03:25 GMT 2023","6622","tests","test_main_page","TestMainPage","","","TC 002 - проверка title на главной странице",""
"passed","Wed Aug 09 17:03:15 GMT 2023","Wed Aug 09 17:03:18 GMT 2023","3133","tests.test_sign_in","test_sign_in_page","TestSignInPage","","","Авторизация с помощью формы авторизации",""
"skipped","Wed Aug 09 17:02:53 GMT 2023","Wed Aug 09 17:02:55 GMT 2023","2647","tests.test_sign_in","test_sign_in_page","TestSignInPage","","","Авторизация с помощью аккаунта vk.ru",""
"skipped","Wed Aug 09 17:09:16 GMT 2023","Wed Aug 09 17:09:46 GMT 2023","30502","tests.catalog","test_catalog_page","TestCatalogPage","","","002_positive_last_link_of_catalog_smoke",""
"skipped","Wed Aug 09 17:08:19 GMT 2023","Wed Aug 09 17:08:20 GMT 2023","1404","tests","test_main_page","TestMainPage","","","TC 017 - Проверка функциональности ссылки 'Отзывы'",""
"passed","Wed Aug 09 17:03:52 GMT 2023","Wed Aug 09 17:03:57 GMT 2023","5029","tests","test_main_page","TestMainPage","","","TC 003 - Функционал кнопоки 'Корзина' в шапке главной страницы",""
"skipped","Wed Aug 09 17:10:17 GMT 2023","Wed Aug 09 17:10:27 GMT 2023","10003","tests.catalog","test_catalog_page","TestCatalogPage","","","004_positive_alfabet_plaster_mixtures_smoke",""
"passed","Wed Aug 09 17:05:10 GMT 2023","Wed Aug 09 17:05:11 GMT 2023","113","tests","test_main_page","TestMainPage","","","TC 006 - Проверка функциональности ссылки 'Обратный звонок'",""
"passed","Wed Aug 09 17:07:37 GMT 2023","Wed Aug 09 17:07:37 GMT 2023","75","tests","test_main_page","TestMainPage","","","TC 015 - Проверка функциональности ссылки 'telephone number'",""
"passed","Wed Aug 09 17:09:07 GMT 2023","Wed Aug 09 17:09:09 GMT 2023","2214","tests.catalog","test_catalog_page","TestCatalogPage","","","002_positive_last_link_of_catalog_smoke",""
"passed","Wed Aug 09 17:05:03 GMT 2023","Wed Aug 09 17:05:04 GMT 2023","113","tests","test_main_page","TestMainPage","","","TC 006 - Проверка функциональности ссылки 'Обратный звонок'",""
"passed","Wed Aug 09 17:04:19 GMT 2023","Wed Aug 09 17:04:26 GMT 2023","7744","tests","test_main_page","TestMainPage","","","TC 004 - Функционал блока 'Советы от профессионалов ремонта'",""
"passed","Wed Aug 09 17:09:00 GMT 2023","Wed Aug 09 17:09:00 GMT 2023","203","tests.catalog","test_catalog_page","TestCatalogPage","","","001_positive_button_stroymateriali_smoke(catalog)",""
"passed","Wed Aug 09 17:06:39 GMT 2023","Wed Aug 09 17:06:43 GMT 2023","3567","tests","test_main_page","TestMainPage","","","TC 012 - Проверка функциональности ссылки 'Местоположение'",""
"passed","Wed Aug 09 17:06:15 GMT 2023","Wed Aug 09 17:06:15 GMT 2023","70","tests","test_main_page","TestMainPage","","","TC 010 - Проверка функциональности ссылки 'email'",""
"passed","Wed Aug 09 17:04:04 GMT 2023","Wed Aug 09 17:04:11 GMT 2023","7143","tests","test_main_page","TestMainPage","","","TC 004 - Функционал блока 'Советы от профессионалов ремонта'",""
"passed","Wed Aug 09 17:05:59 GMT 2023","Wed Aug 09 17:06:01 GMT 2023","1726","tests","test_main_page","TestMainPage","","","TC 009 - Проверка функциональности ссылки 'Доставка'",""
