"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Sep 03 01:07:22 GMT 2023","Sun Sep 03 01:07:26 GMT 2023","4081","tests","test_main_page","TestMainPage","","","TC 012 - Проверка функциональности ссылки 'Местоположение'",""
"broken","Sun Sep 03 01:12:49 GMT 2023","Sun Sep 03 01:12:55 GMT 2023","6529","tests.delivery","test_delivery_calculation","TestDeliveryPageCalculation","","","test_positive_delivery_green_zone_smoke[TD 002-products/shtukaturka-tsementnaya-bergauf-bau-putts-tsement-25kg-56sht-1-30-400-1590-2190-https://sandboxtest.stroyrem-nn.ru/]",""
"passed","Sun Sep 03 01:03:46 GMT 2023","Sun Sep 03 01:03:52 GMT 2023","5758","tests","test_main_page","TestMainPage","","","TC 003 - Функционал кнопоки 'Корзина' в шапке главной страницы",""
"passed","Sun Sep 03 01:23:50 GMT 2023","Sun Sep 03 01:24:00 GMT 2023","10124","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_discount_for_unauthorized_customer_purchase_amount_3500_to_4999rub_smoke",""
"skipped","Sun Sep 03 01:27:08 GMT 2023","Sun Sep 03 01:27:28 GMT 2023","19804","tests.test_sign_in","test_sign_in_page","TestSignInPage","","","Авторизация с помощью аккаунта OK.ru",""
"skipped","Sun Sep 03 01:19:27 GMT 2023","Sun Sep 03 01:19:37 GMT 2023","10618","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_check_discount_displayed_for_unauthorized_customer_for_amount_5000_7499rub_smoke",""
"passed","Sun Sep 03 01:20:35 GMT 2023","Sun Sep 03 01:20:43 GMT 2023","7822","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_check_discount_displayed_for_unauthorized_customer_for_amount_7500_9999rub_smoke",""
"skipped","Sun Sep 03 01:23:14 GMT 2023","Sun Sep 03 01:23:23 GMT 2023","9012","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_discount_for_unauthorized_customer_purchase_amount_15000_and_above_smoke",""
"broken","Sun Sep 03 01:13:37 GMT 2023","Sun Sep 03 01:13:42 GMT 2023","5661","tests.delivery","test_delivery_calculation","TestDeliveryPageCalculation","","","test_positive_delivery_green_zone_smoke[TD 009-products/shtukaturka-gipsovaya-aksolit-m50-30-kg-mashinnogo-naneseniya-166-5000-2500-4990-5480-https://sandboxtest.stroyrem-nn.ru/]",""
"skipped","Sun Sep 03 01:24:31 GMT 2023","Sun Sep 03 01:24:42 GMT 2023","10201","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_discount_for_unauthorized_customer_purchase_amount_5000_to_7499rub_smoke",""
"passed","Sun Sep 03 01:20:15 GMT 2023","Sun Sep 03 01:20:26 GMT 2023","10888","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_check_discount_displayed_for_unauthorized_customer_for_amount_7500_9999rub_smoke",""
"passed","Sun Sep 03 01:09:49 GMT 2023","Sun Sep 03 01:09:49 GMT 2023","318","tests.catalog","test_catalog_page","TestCatalogPage","","","001_positive_button_stroymateriali_smoke(catalog)",""
"skipped","Sun Sep 03 01:09:09 GMT 2023","Sun Sep 03 01:09:11 GMT 2023","1826","tests","test_main_page","TestMainPage","","","TC 017 - Проверка функциональности ссылки 'Отзывы'",""
"skipped","Sun Sep 03 01:11:25 GMT 2023","Sun Sep 03 01:11:37 GMT 2023","11934","tests.catalog","test_catalog_page","TestCatalogPage","","","004_positive_alfabet_plaster_mixtures_smoke",""
"broken","Sun Sep 03 01:13:23 GMT 2023","Sun Sep 03 01:13:29 GMT 2023","5625","tests.delivery","test_delivery_calculation","TestDeliveryPageCalculation","","","test_positive_delivery_green_zone_smoke[TD 007-products/shtukaturka-gipsovaya-aksolit-m50-30-kg-mashinnogo-naneseniya-66-2000-1300-2490-2980-https://sandboxtest.stroyrem-nn.ru/]",""
"passed","Sun Sep 03 01:18:43 GMT 2023","Sun Sep 03 01:18:54 GMT 2023","11103","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_check_discount_displayed_for_unauthorized_customer_for_amount_50_3499rub_smoke",""
"passed","Sun Sep 03 01:26:17 GMT 2023","Sun Sep 03 01:26:18 GMT 2023","335","tests.test_sign_in","test_sign_in_page","TestSignInPage","","","Проверка открытия тултипа с кнопками 'Войти' и 'Регистрация' и открытия окна авторизации",""
"passed","Sun Sep 03 01:17:44 GMT 2023","Sun Sep 03 01:17:55 GMT 2023","11177","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_check_discount_displayed_for_unauthorized_customer_for_amount_3500_4999rub_smoke",""
"passed","Sun Sep 03 01:12:01 GMT 2023","Sun Sep 03 01:12:07 GMT 2023","5613","tests.catalog","test_catalog_page","TestCatalogPage","","","007_positive_catalog_first_link_smoke",""
"passed","Sun Sep 03 01:08:21 GMT 2023","Sun Sep 03 01:08:21 GMT 2023","102","tests","test_main_page","TestMainPage","","","TC 015 - Проверка функциональности ссылки 'telephone number'",""
"passed","Sun Sep 03 01:16:52 GMT 2023","Sun Sep 03 01:17:02 GMT 2023","10816","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_check_discount_displayed_for_unauthorized_customer_for_amount_10000_14999rub_smoke",""
"broken","Sun Sep 03 01:15:19 GMT 2023","Sun Sep 03 01:15:24 GMT 2023","5339","tests.delivery","test_delivery_calculation","TestDeliveryPageCalculation","","","TD 024 Доставка товара весом до 9000кг. в синей зоне",""
"skipped","Sun Sep 03 01:05:15 GMT 2023","Sun Sep 03 01:05:15 GMT 2023","48","tests","test_main_page","TestMainPage","","","TC 006 - Проверка функциональности ссылки 'Обратный звонок'",""
"passed","Sun Sep 03 01:07:09 GMT 2023","Sun Sep 03 01:07:13 GMT 2023","4357","tests","test_main_page","TestMainPage","","","TC 012 - Проверка функциональности ссылки 'Местоположение'",""
"passed","Sun Sep 03 01:04:40 GMT 2023","Sun Sep 03 01:04:49 GMT 2023","8606","tests","test_main_page","TestMainPage","","","TC 005 - Функционал блока 'Советы от профессионалов ремонта'",""
"broken","Sun Sep 03 01:14:52 GMT 2023","Sun Sep 03 01:14:57 GMT 2023","5773","tests.delivery","test_delivery_calculation","TestDeliveryPageCalculation","","","TD 020 Доставка товара весом до 2000кг. в синей зоне",""
"broken","Sun Sep 03 01:13:30 GMT 2023","Sun Sep 03 01:13:36 GMT 2023","5518","tests.delivery","test_delivery_calculation","TestDeliveryPageCalculation","","","test_positive_delivery_green_zone_smoke[TD 008-products/shtukaturka-gipsovaya-aksolit-m50-30-kg-mashinnogo-naneseniya-149-4500-2300-3980-4490-https://sandboxtest.stroyrem-nn.ru/]",""
"skipped","Sun Sep 03 01:15:32 GMT 2023","Sun Sep 03 01:15:37 GMT 2023","5365","tests.delivery","test_delivery_calculation","TestDeliveryPageCalculation","","","TD 026 Доставка товара весом до 11000кг. в синей зоне",""
"skipped","Sun Sep 03 01:22:58 GMT 2023","Sun Sep 03 01:23:07 GMT 2023","9058","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_discount_for_unauthorized_customer_purchase_amount_15000_and_above_smoke",""
"skipped","Sun Sep 03 01:28:04 GMT 2023","Sun Sep 03 01:28:08 GMT 2023","4190","tests.test_sign_in","test_sign_in_page","TestSignInPage","","","Авторизация с помощью аккаунта ya.ru",""
"skipped","Sun Sep 03 01:10:17 GMT 2023","Sun Sep 03 01:10:47 GMT 2023","30339","tests.catalog","test_catalog_page","TestCatalogPage","","","002_positive_last_link_of_catalog_smoke",""
"broken","Sun Sep 03 01:14:38 GMT 2023","Sun Sep 03 01:14:44 GMT 2023","5500","tests.delivery","test_delivery_calculation","TestDeliveryPageCalculation","","","TD 018 Доставка товара весом до 500кг. в синей зоне",""
