"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Oct 08 01:24:28 GMT 2023","Sun Oct 08 01:24:30 GMT 2023","2125","tests.test_sign_in","test_sign_in_page","TestSignInPage","","","Переход со окна авторизации на главную страницу по клику на логотипе Стройрем",""
"broken","Sun Oct 08 01:13:25 GMT 2023","Sun Oct 08 01:13:26 GMT 2023","765","tests.delivery","test_delivery_calculation","TestDeliveryPageCalculation","","","test_positive_delivery_green_zone_smoke[TD 002-products/shtukaturka-tsementnaya-bergauf-bau-putts-tsement-25kg-56sht-1-30-400-1590-2190-https://sandboxtest.stroyrem-nn.ru/]",""
"skipped","Sun Oct 08 01:13:38 GMT 2023","Sun Oct 08 01:13:39 GMT 2023","624","tests.delivery","test_delivery_calculation","TestDeliveryPageCalculation","","","test_positive_delivery_green_zone_smoke[TD 010-products/shtukaturka-gipsovaya-aksolit-m50-30-kg-mashinnogo-naneseniya-206-6200-2900-5570-6120-https://sandboxtest.stroyrem-nn.ru/]",""
"broken","Sun Oct 08 01:14:01 GMT 2023","Sun Oct 08 01:14:01 GMT 2023","610","tests.delivery","test_delivery_calculation","TestDeliveryPageCalculation","","","TD 024 Доставка товара весом до 9000кг. в синей зоне",""
"skipped","Sun Oct 08 01:09:21 GMT 2023","Sun Oct 08 01:09:23 GMT 2023","1732","tests","test_main_page","TestMainPage","","","TC 017 - Проверка функциональности ссылки 'Отзывы'",""
"skipped","Sun Oct 08 01:22:35 GMT 2023","Sun Oct 08 01:22:45 GMT 2023","10488","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_discount_for_unauthorized_customer_purchase_amount_5000_to_7499rub_smoke",""
"broken","Sun Oct 08 01:05:21 GMT 2023","Sun Oct 08 01:05:37 GMT 2023","16010","tests","test_main_page","TestMainPage","","","TC 002 - проверка title на главной странице",""
"passed","Sun Oct 08 01:08:06 GMT 2023","Sun Oct 08 01:08:11 GMT 2023","4931","tests","test_main_page","TestMainPage","","","TC 012 - Проверка функциональности ссылки 'Местоположение'",""
"passed","Sun Oct 08 01:09:53 GMT 2023","Sun Oct 08 01:09:53 GMT 2023","214","tests.catalog","test_catalog_page","TestCatalogPage","","","001_positive_button_stroymateriali_smoke(catalog)",""
"broken","Sun Oct 08 01:14:02 GMT 2023","Sun Oct 08 01:14:03 GMT 2023","629","tests.delivery","test_delivery_calculation","TestDeliveryPageCalculation","","","TD 025 Доставка товара весом до 10000кг. в синей зоне",""
"passed","Sun Oct 08 01:12:22 GMT 2023","Sun Oct 08 01:12:28 GMT 2023","5772","tests.catalog","test_catalog_page","TestCatalogPage","","","007_positive_catalog_first_link_smoke",""
"passed","Sun Oct 08 01:27:16 GMT 2023","Sun Oct 08 01:27:26 GMT 2023","10346","tests.test_ym","test_ym","TestYaMetric","","","ym_is_present_smoke",""
"skipped","Sun Oct 08 01:11:35 GMT 2023","Sun Oct 08 01:11:55 GMT 2023","19429","tests.catalog","test_catalog_page","TestCatalogPage","","","004_positive_alfabet_plaster_mixtures_smoke",""
"broken","Sun Oct 08 01:07:43 GMT 2023","Sun Oct 08 01:07:43 GMT 2023","17","tests","test_main_page","TestMainPage","","","TC 010 - Проверка функциональности ссылки 'email'",""
"skipped","Sun Oct 08 01:25:04 GMT 2023","Sun Oct 08 01:25:28 GMT 2023","24710","tests.test_sign_in","test_sign_in_page","TestSignInPage","","","Авторизация с помощью аккаунта mail.ru",""
"passed","Sun Oct 08 01:05:47 GMT 2023","Sun Oct 08 01:05:54 GMT 2023","6850","tests","test_main_page","TestMainPage","","","TC 003 - Функционал кнопоки 'Корзина' в шапке главной страницы",""
"skipped","Sun Oct 08 01:22:47 GMT 2023","Sun Oct 08 01:23:02 GMT 2023","15244","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_discount_for_unauthorized_customer_purchase_amount_5000_to_7499rub_smoke",""
"passed","Sun Oct 08 01:26:59 GMT 2023","Sun Oct 08 01:27:08 GMT 2023","9351","tests.test_ym","test_ym","TestYaMetric","","","ym_is_present_smoke",""
"passed","Sun Oct 08 01:14:16 GMT 2023","Sun Oct 08 01:14:33 GMT 2023","16415","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_check_discount_displayed_for_unauthorized_customer_for_amount_0-49rub_smoke",""
"skipped","Sun Oct 08 01:06:50 GMT 2023","Sun Oct 08 01:06:50 GMT 2023","35","tests","test_main_page","TestMainPage","","","TC 006 - Проверка функциональности ссылки 'Обратный звонок'",""
"broken","Sun Oct 08 01:11:18 GMT 2023","Sun Oct 08 01:11:18 GMT 2023","0","tests.catalog","test_catalog_page","TestCatalogPage","","","003_positive_pic_stroymateriali_smoke(catalog)",""
