"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Tue Nov 14 01:07:46 GMT 2023","Tue Nov 14 01:07:46 GMT 2023","0","tests.catalog","test_catalog_page","TestCatalogPage","","","002_positive_last_link_of_catalog_smoke",""
"broken","Tue Nov 14 01:21:41 GMT 2023","Tue Nov 14 01:21:56 GMT 2023","15105","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_discount_for_unauthorized_customer_purchase_amount_7500_to_9999rub_smoke",""
"broken","Tue Nov 14 01:18:42 GMT 2023","Tue Nov 14 01:18:57 GMT 2023","15095","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_discount_for_unauthorized_customer_purchase_amount_10000_to_14999rub_smoke",""
"passed","Tue Nov 14 01:04:40 GMT 2023","Tue Nov 14 01:04:40 GMT 2023","218","tests","test_main_page","TestMainPage","","","TC 008 - Проверка функциональности ссылки 'Каталог товаров'",""
"passed","Tue Nov 14 01:09:28 GMT 2023","Tue Nov 14 01:09:43 GMT 2023","15896","tests.catalog","test_catalog_page","TestCatalogPage","","","008_positive_cost_plaster_mixtures_smoke",""
"passed","Tue Nov 14 01:15:40 GMT 2023","Tue Nov 14 01:15:56 GMT 2023","15092","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_check_discount_displayed_for_unauthorized_customer_for_amount_5000_7499rub_smoke",""
"skipped","Tue Nov 14 01:23:03 GMT 2023","Tue Nov 14 01:23:23 GMT 2023","19692","tests.test_sign_in","test_sign_in_page","TestSignInPage","","","Авторизация с помощью аккаунта OK.ru",""
"broken","Tue Nov 14 01:10:07 GMT 2023","Tue Nov 14 01:10:11 GMT 2023","4784","tests.delivery","test_delivery_calculation","TestDeliveryPageCalculation","","","test_positive_delivery_green_zone_smoke[TD 002-products/shtukaturka-tsementnaya-bergauf-bau-putts-tsement-25kg-56sht-1-30-400-1590-2190-https://sandboxtest.stroyrem-nn.ru/]",""
"broken","Tue Nov 14 01:04:08 GMT 2023","Tue Nov 14 01:04:08 GMT 2023","18","tests","test_main_page","TestMainPage","","","TC 005 - Функционал блока 'Советы от профессионалов ремонта'",""
"passed","Tue Nov 14 01:14:19 GMT 2023","Tue Nov 14 01:14:30 GMT 2023","10926","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_check_discount_displayed_for_unauthorized_customer_for_amount_3500_4999rub_smoke",""
"skipped","Tue Nov 14 01:11:59 GMT 2023","Tue Nov 14 01:12:03 GMT 2023","4205","tests.delivery","test_delivery_calculation","TestDeliveryPageCalculation","","","TD 023 Доставка товара весом до 6200кг. в синей зоне",""
"broken","Tue Nov 14 01:04:42 GMT 2023","Tue Nov 14 01:04:42 GMT 2023","19","tests","test_main_page","TestMainPage","","","TC 008 - Проверка функциональности ссылки 'Каталог товаров'",""
"passed","Tue Nov 14 01:21:29 GMT 2023","Tue Nov 14 01:21:40 GMT 2023","10321","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_discount_for_unauthorized_customer_purchase_amount_7500_to_9999rub_smoke",""
"skipped","Tue Nov 14 01:04:17 GMT 2023","Tue Nov 14 01:04:18 GMT 2023","44","tests","test_main_page","TestMainPage","","","TC 006 - Проверка функциональности ссылки 'Обратный звонок'",""
"skipped","Tue Nov 14 01:12:15 GMT 2023","Tue Nov 14 01:12:19 GMT 2023","4270","tests.delivery","test_delivery_calculation","TestDeliveryPageCalculation","","","TD 026 Доставка товара весом до 11000кг. в синей зоне",""
"failed","Tue Nov 14 01:24:13 GMT 2023","Tue Nov 14 01:24:15 GMT 2023","2134","tests.test_sign_in","test_sign_in_page","TestSignInPage","","","Авторизация с помощью формы авторизации",""
