"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Oct 22 01:25:04 GMT 2023","Sun Oct 22 01:25:07 GMT 2023","3699","tests.test_ym","test_ym","TestYaMetric","","","ym_is_present_smoke",""
"passed","Sun Oct 22 01:11:00 GMT 2023","Sun Oct 22 01:11:13 GMT 2023","12687","tests.catalog","test_catalog_page","TestCatalogPage","","","008_positive_cost_plaster_mixtures_smoke",""
"passed","Sun Oct 22 01:07:47 GMT 2023","Sun Oct 22 01:07:47 GMT 2023","110","tests","test_main_page","TestMainPage","","","TC 014 - Проверка функциональности ссылки 'Оплатить заказ'",""
"passed","Sun Oct 22 01:15:59 GMT 2023","Sun Oct 22 01:16:14 GMT 2023","15256","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_check_discount_displayed_for_unauthorized_customer_for_amount_3500_4999rub_smoke",""
"broken","Sun Oct 22 01:12:11 GMT 2023","Sun Oct 22 01:12:15 GMT 2023","4185","tests.delivery","test_delivery_calculation","TestDeliveryPageCalculation","","","test_positive_delivery_green_zone_smoke[TD 008-products/shtukaturka-gipsovaya-aksolit-m50-30-kg-mashinnogo-naneseniya-149-4500-2300-3980-4490-https://sandboxtest.stroyrem-nn.ru/]",""
"passed","Sun Oct 22 01:17:07 GMT 2023","Sun Oct 22 01:17:22 GMT 2023","15285","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_check_discount_displayed_for_unauthorized_customer_for_amount_5000_7499rub_smoke",""
"broken","Sun Oct 22 01:22:35 GMT 2023","Sun Oct 22 01:22:50 GMT 2023","15255","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_discount_for_unauthorized_customer_purchase_amount_7500_to_9999rub_smoke",""
"passed","Sun Oct 22 01:07:24 GMT 2023","Sun Oct 22 01:07:27 GMT 2023","3278","tests","test_main_page","TestMainPage","","","TC 012 - Проверка функциональности ссылки 'Местоположение'",""
"broken","Sun Oct 22 01:10:43 GMT 2023","Sun Oct 22 01:10:43 GMT 2023","0","tests.catalog","test_catalog_page","TestCatalogPage","","","007_positive_catalog_first_link_smoke",""
"broken","Sun Oct 22 01:08:06 GMT 2023","Sun Oct 22 01:08:06 GMT 2023","16","tests","test_main_page","TestMainPage","","","TC 016 - Проверка функциональности ссылки 'Прайс'",""
