"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Wed Oct 11 01:04:12 GMT 2023","Wed Oct 11 01:04:13 GMT 2023","1367","tests","test_main_page","TestMainPage","","","TC 017 - Проверка функциональности ссылки 'Отзывы'",""
"skipped","Wed Oct 11 01:08:50 GMT 2023","Wed Oct 11 01:08:53 GMT 2023","2915","tests.delivery","test_delivery_calculation","TestDeliveryPageCalculation","","","test_positive_delivery_green_zone_smoke[TD 013-products/shtukaturka-gipsovaya-aksolit-m50-30-kg-mashinnogo-naneseniya-366-11000-4800-12450-13480-https://sandboxtest.stroyrem-nn.ru/]",""
"broken","Wed Oct 11 01:09:20 GMT 2023","Wed Oct 11 01:09:23 GMT 2023","3274","tests.delivery","test_delivery_calculation","TestDeliveryPageCalculation","","","TD 020 Доставка товара весом до 2000кг. в синей зоне",""
"skipped","Wed Oct 11 01:09:48 GMT 2023","Wed Oct 11 01:09:51 GMT 2023","3026","tests.delivery","test_delivery_calculation","TestDeliveryPageCalculation","","","TD 026 Доставка товара весом до 11000кг. в синей зоне",""
"passed","Wed Oct 11 01:03:57 GMT 2023","Wed Oct 11 01:04:00 GMT 2023","2281","tests","test_main_page","TestMainPage","","","TC 016 - Проверка функциональности ссылки 'Прайс'",""
"passed","Wed Oct 11 01:22:01 GMT 2023","Wed Oct 11 01:22:05 GMT 2023","4513","tests.test_ym","test_ym","TestYaMetric","","","ym_is_present_smoke",""
"passed","Wed Oct 11 01:14:13 GMT 2023","Wed Oct 11 01:14:20 GMT 2023","7045","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_check_discount_displayed_for_unauthorized_customer_for_amount_7500_9999rub_smoke",""
"skipped","Wed Oct 11 01:05:36 GMT 2023","Wed Oct 11 01:05:36 GMT 2023","0","tests.catalog","test_catalog_page","TestCatalogPage","","","002_positive_last_link_of_catalog_smoke",""
"skipped","Wed Oct 11 01:09:52 GMT 2023","Wed Oct 11 01:09:55 GMT 2023","2989","tests.delivery","test_delivery_calculation","TestDeliveryPageCalculation","","","TD 027 Доставка товара весом до 20000кг. в синей зоне",""
"skipped","Wed Oct 11 01:20:30 GMT 2023","Wed Oct 11 01:20:49 GMT 2023","19094","tests.test_sign_in","test_sign_in_page","TestSignInPage","","","Авторизация с помощью аккаунта OK.ru",""
"broken","Wed Oct 11 01:18:26 GMT 2023","Wed Oct 11 01:18:41 GMT 2023","15223","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_discount_for_unauthorized_customer_purchase_amount_50_to_3499rub_smoke",""
"broken","Wed Oct 11 01:08:10 GMT 2023","Wed Oct 11 01:08:13 GMT 2023","2803","tests.delivery","test_delivery_calculation","TestDeliveryPageCalculation","","","test_positive_delivery_green_zone_smoke[TD 004-products/shtukaturka-gipsovaya-aksolit-m50-30-kg-mashinnogo-naneseniya-13-400-450-1590-2190-https://sandboxtest.stroyrem-nn.ru/]",""
"broken","Wed Oct 11 01:08:31 GMT 2023","Wed Oct 11 01:08:34 GMT 2023","3107","tests.delivery","test_delivery_calculation","TestDeliveryPageCalculation","","","test_positive_delivery_green_zone_smoke[TD 008-products/shtukaturka-gipsovaya-aksolit-m50-30-kg-mashinnogo-naneseniya-149-4500-2300-3980-4490-https://sandboxtest.stroyrem-nn.ru/]",""
"broken","Wed Oct 11 01:03:05 GMT 2023","Wed Oct 11 01:03:05 GMT 2023","17","tests","test_main_page","TestMainPage","","","TC 011 - Проверка функциональности ссылки 'Подъем на этаж'",""
"passed","Wed Oct 11 01:03:25 GMT 2023","Wed Oct 11 01:03:30 GMT 2023","4738","tests","test_main_page","TestMainPage","","","TC 013 - Проверка функциональности ссылки 'Новинки'",""
"failed","Wed Oct 11 01:01:05 GMT 2023","Wed Oct 11 01:01:11 GMT 2023","5617","tests","test_main_page","TestMainPage","","","TC 003 - Функционал кнопоки 'Корзина' в шапке главной страницы",""
"skipped","Wed Oct 11 01:08:54 GMT 2023","Wed Oct 11 01:08:57 GMT 2023","3173","tests.delivery","test_delivery_calculation","TestDeliveryPageCalculation","","","test_positive_delivery_green_zone_smoke[TD 014-products/shtukaturka-gipsovaya-aksolit-m50-30-kg-mashinnogo-naneseniya-666-20000-5400-15600-17490-https://sandboxtest.stroyrem-nn.ru/]",""
"broken","Wed Oct 11 01:15:32 GMT 2023","Wed Oct 11 01:15:47 GMT 2023","15232","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_check_there_is_no_discount_for_unauthorized_customer_red_prices_smoke",""
"broken","Wed Oct 11 01:09:12 GMT 2023","Wed Oct 11 01:09:15 GMT 2023","3179","tests.delivery","test_delivery_calculation","TestDeliveryPageCalculation","","","TD 018 Доставка товара весом до 500кг. в синей зоне",""
"broken","Wed Oct 11 01:19:05 GMT 2023","Wed Oct 11 01:19:20 GMT 2023","15218","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_discount_for_unauthorized_customer_purchase_amount_7500_to_9999rub_smoke",""
"passed","Wed Oct 11 01:02:21 GMT 2023","Wed Oct 11 01:02:23 GMT 2023","1921","tests","test_main_page","TestMainPage","","","TC 007 - Проверка функциональности ссылки 'Строительные советы'",""
"broken","Wed Oct 11 01:08:06 GMT 2023","Wed Oct 11 01:08:09 GMT 2023","3159","tests.delivery","test_delivery_calculation","TestDeliveryPageCalculation","","","test_positive_delivery_green_zone_smoke[TD 003-products/shtukaturka-gipsovaya-aksolit-m50-30-kg-mashinnogo-naneseniya-8-300-400-1590-2190-https://sandboxtest.stroyrem-nn.ru/]",""
"failed","Wed Oct 11 01:21:50 GMT 2023","Wed Oct 11 01:21:52 GMT 2023","2080","tests.test_sign_in","test_sign_in_page","TestSignInPage","","","Авторизация с помощью формы авторизации",""
"passed","Wed Oct 11 01:03:48 GMT 2023","Wed Oct 11 01:03:48 GMT 2023","63","tests","test_main_page","TestMainPage","","","TC 015 - Проверка функциональности ссылки 'telephone number'",""
"broken","Wed Oct 11 01:03:17 GMT 2023","Wed Oct 11 01:03:17 GMT 2023","16","tests","test_main_page","TestMainPage","","","TC 012 - Проверка функциональности ссылки 'Местоположение'",""
"broken","Wed Oct 11 01:02:34 GMT 2023","Wed Oct 11 01:02:34 GMT 2023","16","tests","test_main_page","TestMainPage","","","TC 008 - Проверка функциональности ссылки 'Каталог товаров'",""
"broken","Wed Oct 11 01:08:58 GMT 2023","Wed Oct 11 01:09:02 GMT 2023","4089","tests.delivery","test_delivery_calculation","TestDeliveryPageCalculation","","","TD 015 Доставка товара весом до 30кг. в синей зоне",""
"broken","Wed Oct 11 01:02:45 GMT 2023","Wed Oct 11 01:02:45 GMT 2023","16","tests","test_main_page","TestMainPage","","","TC 009 - Проверка функциональности ссылки 'Доставка'",""
"broken","Wed Oct 11 01:07:09 GMT 2023","Wed Oct 11 01:07:09 GMT 2023","0","tests.catalog","test_catalog_page","TestCatalogPage","","","007_positive_catalog_first_link_smoke",""
"broken","Wed Oct 11 01:04:41 GMT 2023","Wed Oct 11 01:04:41 GMT 2023","0","tests.catalog","test_catalog_page","TestCatalogPage","","","001_positive_button_stroymateriali_smoke(catalog)",""
"broken","Wed Oct 11 01:09:28 GMT 2023","Wed Oct 11 01:09:31 GMT 2023","3310","tests.delivery","test_delivery_calculation","TestDeliveryPageCalculation","","","TD 022 Доставка товара весом до 5000кг. в синей зоне",""
"passed","Wed Oct 11 01:04:26 GMT 2023","Wed Oct 11 01:04:31 GMT 2023","4764","tests","test_main_page","TestMainPage","","","TC 018 - Проверка функциональности ссылки 'Акции'",""
"broken","Wed Oct 11 01:09:36 GMT 2023","Wed Oct 11 01:09:39 GMT 2023","2970","tests.delivery","test_delivery_calculation","TestDeliveryPageCalculation","","","TD 024 Доставка товара весом до 9000кг. в синей зоне",""
"passed","Wed Oct 11 01:03:02 GMT 2023","Wed Oct 11 01:03:03 GMT 2023","1200","tests","test_main_page","TestMainPage","","","TC 011 - Проверка функциональности ссылки 'Подъем на этаж'",""
"passed","Wed Oct 11 01:02:32 GMT 2023","Wed Oct 11 01:02:33 GMT 2023","149","tests","test_main_page","TestMainPage","","","TC 008 - Проверка функциональности ссылки 'Каталог товаров'",""
"passed","Wed Oct 11 01:04:41 GMT 2023","Wed Oct 11 01:04:41 GMT 2023","199","tests.catalog","test_catalog_page","TestCatalogPage","","","001_positive_button_stroymateriali_smoke(catalog)",""
"broken","Wed Oct 11 01:08:27 GMT 2023","Wed Oct 11 01:08:30 GMT 2023","2839","tests.delivery","test_delivery_calculation","TestDeliveryPageCalculation","","","test_positive_delivery_green_zone_smoke[TD 007-products/shtukaturka-gipsovaya-aksolit-m50-30-kg-mashinnogo-naneseniya-66-2000-1300-2490-2980-https://sandboxtest.stroyrem-nn.ru/]",""
"passed","Wed Oct 11 01:11:20 GMT 2023","Wed Oct 11 01:11:36 GMT 2023","15230","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_check_discount_displayed_for_unauthorized_customer_for_amount_15000rub_and_above_smoke",""
"broken","Wed Oct 11 01:16:07 GMT 2023","Wed Oct 11 01:16:22 GMT 2023","15213","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_discount_for_unauthorized_customer_purchase_amount_10000_to_14999rub_smoke",""
"broken","Wed Oct 11 01:17:12 GMT 2023","Wed Oct 11 01:17:27 GMT 2023","15226","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_discount_for_unauthorized_customer_purchase_amount_3500_to_4999rub_smoke",""
"broken","Wed Oct 11 01:01:38 GMT 2023","Wed Oct 11 01:01:38 GMT 2023","16","tests","test_main_page","TestMainPage","","","TC 004 - Функционал блока 'Советы от профессионалов ремонта'",""
