"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Mon Oct 30 01:01:48 GMT 2023","Mon Oct 30 01:02:04 GMT 2023","15866","tests","test_main_page","TestMainPage","","","TC 002 - проверка title на главной странице",""
"skipped","Mon Oct 30 01:16:47 GMT 2023","Mon Oct 30 01:16:56 GMT 2023","8395","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_discount_for_unauthorized_customer_purchase_amount_15000_and_above_smoke",""
"passed","Mon Oct 30 01:03:40 GMT 2023","Mon Oct 30 01:03:41 GMT 2023","1068","tests","test_main_page","TestMainPage","","","TC 011 - Проверка функциональности ссылки 'Подъем на этаж'",""
"broken","Mon Oct 30 01:03:07 GMT 2023","Mon Oct 30 01:03:07 GMT 2023","16","tests","test_main_page","TestMainPage","","","TC 007 - Проверка функциональности ссылки 'Строительные советы'",""
"passed","Mon Oct 30 01:21:47 GMT 2023","Mon Oct 30 01:21:51 GMT 2023","3918","tests.test_ym","test_ym","TestYaMetric","","","ym_is_present_smoke",""
"passed","Mon Oct 30 01:11:11 GMT 2023","Mon Oct 30 01:11:21 GMT 2023","10204","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_check_discount_displayed_for_unauthorized_customer_for_amount_10000_14999rub_smoke",""
"skipped","Mon Oct 30 01:10:21 GMT 2023","Mon Oct 30 01:10:25 GMT 2023","4293","tests.delivery","test_delivery_calculation","TestDeliveryPageCalculation","","","TD 026 Доставка товара весом до 11000кг. в синей зоне",""
"passed","Mon Oct 30 01:04:09 GMT 2023","Mon Oct 30 01:04:09 GMT 2023","122","tests","test_main_page","TestMainPage","","","TC 014 - Проверка функциональности ссылки 'Оплатить заказ'",""
"broken","Mon Oct 30 01:04:02 GMT 2023","Mon Oct 30 01:04:02 GMT 2023","16","tests","test_main_page","TestMainPage","","","TC 013 - Проверка функциональности ссылки 'Новинки'",""
"passed","Mon Oct 30 01:21:42 GMT 2023","Mon Oct 30 01:21:46 GMT 2023","4158","tests.test_ym","test_ym","TestYaMetric","","","ym_is_present_smoke",""
"skipped","Mon Oct 30 01:09:22 GMT 2023","Mon Oct 30 01:09:27 GMT 2023","4406","tests.delivery","test_delivery_calculation","TestDeliveryPageCalculation","","","TD 016 Доставка товара весом до 300кг. в синей зоне",""
"passed","Mon Oct 30 01:03:04 GMT 2023","Mon Oct 30 01:03:05 GMT 2023","1789","tests","test_main_page","TestMainPage","","","TC 007 - Проверка функциональности ссылки 'Строительные советы'",""
"passed","Mon Oct 30 01:18:26 GMT 2023","Mon Oct 30 01:18:35 GMT 2023","9596","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_discount_for_unauthorized_customer_purchase_amount_50_to_3499rub_smoke",""
"skipped","Mon Oct 30 01:05:52 GMT 2023","Mon Oct 30 01:05:52 GMT 2023","0","tests.catalog","test_catalog_page","TestCatalogPage","","","002_positive_last_link_of_catalog_smoke",""
"skipped","Mon Oct 30 01:06:43 GMT 2023","Mon Oct 30 01:06:59 GMT 2023","15631","tests.catalog","test_catalog_page","TestCatalogPage","","","004_positive_alfabet_plaster_mixtures_smoke",""
"broken","Mon Oct 30 01:10:15 GMT 2023","Mon Oct 30 01:10:20 GMT 2023","4710","tests.delivery","test_delivery_calculation","TestDeliveryPageCalculation","","","TD 025 Доставка товара весом до 10000кг. в синей зоне",""
"skipped","Mon Oct 30 01:02:57 GMT 2023","Mon Oct 30 01:02:57 GMT 2023","16","tests","test_main_page","TestMainPage","","","TC 006 - Проверка функциональности ссылки 'Обратный звонок'",""
"broken","Mon Oct 30 01:03:42 GMT 2023","Mon Oct 30 01:03:42 GMT 2023","15","tests","test_main_page","TestMainPage","","","TC 011 - Проверка функциональности ссылки 'Подъем на этаж'",""
"broken","Mon Oct 30 01:08:38 GMT 2023","Mon Oct 30 01:08:42 GMT 2023","4342","tests.delivery","test_delivery_calculation","TestDeliveryPageCalculation","","","test_positive_delivery_green_zone_smoke[TD 008-products/shtukaturka-gipsovaya-aksolit-m50-30-kg-mashinnogo-naneseniya-149-4500-2300-3980-4490-https://sandboxtest.stroyrem-nn.ru/]",""
"passed","Mon Oct 30 01:14:40 GMT 2023","Mon Oct 30 01:14:48 GMT 2023","7036","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_check_discount_displayed_for_unauthorized_customer_for_amount_7500_9999rub_smoke",""
"passed","Mon Oct 30 01:16:15 GMT 2023","Mon Oct 30 01:16:25 GMT 2023","9609","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_discount_for_unauthorized_customer_purchase_amount_10000_to_14999rub_smoke",""
"broken","Mon Oct 30 01:15:52 GMT 2023","Mon Oct 30 01:16:08 GMT 2023","15235","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_check_there_is_no_discount_for_unauthorized_customer_red_prices_smoke",""
"passed","Mon Oct 30 01:12:15 GMT 2023","Mon Oct 30 01:12:25 GMT 2023","10216","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_check_discount_displayed_for_unauthorized_customer_for_amount_3500_4999rub_smoke",""
