"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Sep 02 00:58:21 GMT 2023","Sat Sep 02 00:58:29 GMT 2023","8957","tests","test_main_page","TestMainPage","","","TC 002 - проверка title на главной странице",""
"passed","Sat Sep 02 00:59:08 GMT 2023","Sat Sep 02 00:59:19 GMT 2023","11261","tests","test_main_page","TestMainPage","","","TC 004 - Функционал блока 'Советы от профессионалов ремонта'",""
"passed","Sat Sep 02 01:18:24 GMT 2023","Sat Sep 02 01:18:34 GMT 2023","10502","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_discount_for_unauthorized_customer_purchase_amount_50_to_3499rub_smoke",""
"passed","Sat Sep 02 00:58:38 GMT 2023","Sat Sep 02 00:58:44 GMT 2023","5912","tests","test_main_page","TestMainPage","","","TC 003 - Функционал кнопоки 'Корзина' в шапке главной страницы",""
"passed","Sat Sep 02 01:11:01 GMT 2023","Sat Sep 02 01:11:12 GMT 2023","11167","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_check_discount_displayed_for_unauthorized_customer_for_amount_3500_4999rub_smoke",""
"skipped","Sat Sep 02 01:20:15 GMT 2023","Sat Sep 02 01:20:40 GMT 2023","24511","tests.test_sign_in","test_sign_in_page","TestSignInPage","","","Авторизация с помощью аккаунта mail.ru",""
"passed","Sat Sep 02 01:02:53 GMT 2023","Sat Sep 02 01:02:58 GMT 2023","5472","tests","test_main_page","TestMainPage","","","TC 013 - Проверка функциональности ссылки 'Новинки'",""
"broken","Sat Sep 02 01:08:30 GMT 2023","Sat Sep 02 01:08:30 GMT 2023","214","tests.delivery","test_delivery_calculation","TestDeliveryPageCalculation","","","TD 019 Доставка товара весом до 1700кг. в синей зоне",""
"passed","Sat Sep 02 00:58:10 GMT 2023","Sat Sep 02 00:58:20 GMT 2023","9389","tests","test_main_page","TestMainPage","","","TC 002 - проверка title на главной странице",""
"passed","Sat Sep 02 01:05:30 GMT 2023","Sat Sep 02 01:05:32 GMT 2023","2579","tests.catalog","test_catalog_page","TestCatalogPage","","","002_positive_last_link_of_catalog_smoke",""
"broken","Sat Sep 02 01:08:11 GMT 2023","Sat Sep 02 01:08:11 GMT 2023","231","tests.delivery","test_delivery_calculation","TestDeliveryPageCalculation","","","test_positive_delivery_green_zone_smoke[TD 005-products/shtukaturka-gipsovaya-aksolit-m50-30-kg-mashinnogo-naneseniya-16-500-600-1590-2190-https://sandboxtest.stroyrem-nn.ru/]",""
"broken","Sat Sep 02 01:08:21 GMT 2023","Sat Sep 02 01:08:21 GMT 2023","366","tests.delivery","test_delivery_calculation","TestDeliveryPageCalculation","","","test_positive_delivery_green_zone_smoke[TD 012-products/shtukaturka-gipsovaya-aksolit-m50-30-kg-mashinnogo-naneseniya-333-10000-4450-11990-12500-https://sandboxtest.stroyrem-nn.ru/]",""
"broken","Sat Sep 02 01:08:08 GMT 2023","Sat Sep 02 01:08:08 GMT 2023","374","tests.delivery","test_delivery_calculation","TestDeliveryPageCalculation","","","test_positive_delivery_green_zone_smoke[TD 003-products/shtukaturka-gipsovaya-aksolit-m50-30-kg-mashinnogo-naneseniya-8-300-400-1590-2190-https://sandboxtest.stroyrem-nn.ru/]",""
"passed","Sat Sep 02 01:01:49 GMT 2023","Sat Sep 02 01:01:49 GMT 2023","142","tests","test_main_page","TestMainPage","","","TC 010 - Проверка функциональности ссылки 'email'",""
"passed","Sat Sep 02 01:14:53 GMT 2023","Sat Sep 02 01:15:03 GMT 2023","10333","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_discount_for_unauthorized_customer_purchase_amount_0_to_49rub_smoke",""
"passed","Sat Sep 02 01:19:54 GMT 2023","Sat Sep 02 01:19:55 GMT 2023","377","tests.test_sign_in","test_sign_in_page","TestSignInPage","","","Проверка открытия тултипа с кнопками 'Войти' и 'Регистрация' и открытия окна авторизации",""
"skipped","Sat Sep 02 01:08:18 GMT 2023","Sat Sep 02 01:08:18 GMT 2023","236","tests.delivery","test_delivery_calculation","TestDeliveryPageCalculation","","","test_positive_delivery_green_zone_smoke[TD 010-products/shtukaturka-gipsovaya-aksolit-m50-30-kg-mashinnogo-naneseniya-206-6200-2900-5570-6120-https://sandboxtest.stroyrem-nn.ru/]",""
"passed","Sat Sep 02 01:03:22 GMT 2023","Sat Sep 02 01:03:22 GMT 2023","198","tests","test_main_page","TestMainPage","","","TC 014 - Проверка функциональности ссылки 'Оплатить заказ'",""
"passed","Sat Sep 02 01:07:10 GMT 2023","Sat Sep 02 01:07:16 GMT 2023","5449","tests.catalog","test_catalog_page","TestCatalogPage","","","007_positive_catalog_first_link_smoke",""
"broken","Sat Sep 02 01:08:37 GMT 2023","Sat Sep 02 01:08:37 GMT 2023","226","tests.delivery","test_delivery_calculation","TestDeliveryPageCalculation","","","TD 024 Доставка товара весом до 9000кг. в синей зоне",""
"skipped","Sat Sep 02 01:00:27 GMT 2023","Sat Sep 02 01:00:27 GMT 2023","64","tests","test_main_page","TestMainPage","","","TC 006 - Проверка функциональности ссылки 'Обратный звонок'",""
"passed","Sat Sep 02 01:03:48 GMT 2023","Sat Sep 02 01:03:48 GMT 2023","91","tests","test_main_page","TestMainPage","","","TC 015 - Проверка функциональности ссылки 'telephone number'",""
"skipped","Sat Sep 02 01:20:49 GMT 2023","Sat Sep 02 01:21:09 GMT 2023","19486","tests.test_sign_in","test_sign_in_page","TestSignInPage","","","Авторизация с помощью аккаунта OK.ru",""
"passed","Sat Sep 02 01:03:57 GMT 2023","Sat Sep 02 01:03:59 GMT 2023","2192","tests","test_main_page","TestMainPage","","","TC 016 - Проверка функциональности ссылки 'Прайс'",""
"broken","Sat Sep 02 01:08:05 GMT 2023","Sat Sep 02 01:08:05 GMT 2023","380","tests.delivery","test_delivery_calculation","TestDeliveryPageCalculation","","","test_positive_delivery_green_zone_smoke[TD 001-products/uroven---uglomer-elektronnyj-kapro-992-1-30-0-1590-2190-https://sandboxtest.stroyrem-nn.ru/]",""
"passed","Sat Sep 02 01:21:47 GMT 2023","Sat Sep 02 01:22:14 GMT 2023","27739","tests.test_sign_in","test_sign_in_page","TestSignInPage","","","Авторизация с помощью аккаунта ya.ru",""
"passed","Sat Sep 02 01:22:44 GMT 2023","Sat Sep 02 01:22:54 GMT 2023","9337","tests.test_ym","test_ym","TestYaMetric","","","ym_is_present_smoke",""
"passed","Sat Sep 02 01:11:43 GMT 2023","Sat Sep 02 01:11:54 GMT 2023","11277","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_check_discount_displayed_for_unauthorized_customer_for_amount_50_3499rub_smoke",""
"passed","Sat Sep 02 01:15:49 GMT 2023","Sat Sep 02 01:16:00 GMT 2023","10695","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_discount_for_unauthorized_customer_purchase_amount_10000_to_14999rub_smoke",""
"passed","Sat Sep 02 01:09:10 GMT 2023","Sat Sep 02 01:09:21 GMT 2023","11565","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_check_discount_displayed_for_unauthorized_customer_for_amount_0-49rub_smoke",""
"passed","Sat Sep 02 01:04:42 GMT 2023","Sat Sep 02 01:04:48 GMT 2023","5765","tests","test_main_page","TestMainPage","","","TC 018 - Проверка функциональности ссылки 'Акции'",""
"passed","Sat Sep 02 01:00:46 GMT 2023","Sat Sep 02 01:00:48 GMT 2023","2048","tests","test_main_page","TestMainPage","","","TC 007 - Проверка функциональности ссылки 'Строительные советы'",""
"skipped","Sat Sep 02 01:08:40 GMT 2023","Sat Sep 02 01:08:40 GMT 2023","219","tests.delivery","test_delivery_calculation","TestDeliveryPageCalculation","","","TD 026 Доставка товара весом до 11000кг. в синей зоне",""
"passed","Sat Sep 02 01:19:23 GMT 2023","Sat Sep 02 01:19:33 GMT 2023","10247","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_discount_for_unauthorized_customer_purchase_amount_7500_to_9999rub_smoke",""
"passed","Sat Sep 02 01:02:06 GMT 2023","Sat Sep 02 01:02:08 GMT 2023","1379","tests","test_main_page","TestMainPage","","","TC 011 - Проверка функциональности ссылки 'Подъем на этаж'",""
"skipped","Sat Sep 02 01:17:42 GMT 2023","Sat Sep 02 01:17:52 GMT 2023","10510","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_discount_for_unauthorized_customer_purchase_amount_5000_to_7499rub_smoke",""
"passed","Sat Sep 02 01:11:22 GMT 2023","Sat Sep 02 01:11:33 GMT 2023","11122","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_check_discount_displayed_for_unauthorized_customer_for_amount_3500_4999rub_smoke",""
"passed","Sat Sep 02 01:22:55 GMT 2023","Sat Sep 02 01:23:03 GMT 2023","8532","tests.test_ym","test_ym","TestYaMetric","","","ym_is_present_smoke",""
"passed","Sat Sep 02 01:04:08 GMT 2023","Sat Sep 02 01:04:11 GMT 2023","2107","tests","test_main_page","TestMainPage","","","TC 016 - Проверка функциональности ссылки 'Прайс'",""
"passed","Sat Sep 02 01:10:10 GMT 2023","Sat Sep 02 01:10:35 GMT 2023","25250","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_check_discount_displayed_for_unauthorized_customer_for_amount_15000rub_and_above_smoke",""
"skipped","Sat Sep 02 01:06:49 GMT 2023","Sat Sep 02 01:07:01 GMT 2023","12003","tests.catalog","test_catalog_page","TestCatalogPage","","","004_positive_alfabet_plaster_mixtures_smoke",""
"passed","Sat Sep 02 00:58:51 GMT 2023","Sat Sep 02 00:59:00 GMT 2023","8128","tests","test_main_page","TestMainPage","","","TC 003 - Функционал кнопоки 'Корзина' в шапке главной страницы",""
"passed","Sat Sep 02 01:12:03 GMT 2023","Sat Sep 02 01:12:14 GMT 2023","11128","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_check_discount_displayed_for_unauthorized_customer_for_amount_50_3499rub_smoke",""
