"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Jul 27 00:56:35 GMT 2023","Thu Jul 27 00:56:40 GMT 2023","5166","tests","test_main_page","TestMainPage","","","TC 018 - Проверка функциональности ссылки 'Акции'",""
"passed","Thu Jul 27 00:55:00 GMT 2023","Thu Jul 27 00:55:05 GMT 2023","4999","tests","test_main_page","TestMainPage","","","TC 013 - Проверка функциональности ссылки 'Новинки'",""
"passed","Thu Jul 27 00:55:51 GMT 2023","Thu Jul 27 00:55:53 GMT 2023","1785","tests","test_main_page","TestMainPage","","","TC 016 - Проверка функциональности ссылки 'Прайс'",""
"passed","Thu Jul 27 00:54:50 GMT 2023","Thu Jul 27 00:54:53 GMT 2023","3389","tests","test_main_page","TestMainPage","","","TC 012 - Проверка функциональности ссылки 'Местоположение'",""
"passed","Thu Jul 27 00:54:02 GMT 2023","Thu Jul 27 00:54:03 GMT 2023","1566","tests","test_main_page","TestMainPage","","","TC 009 - Проверка функциональности ссылки 'Доставка'",""
"skipped","Thu Jul 27 00:56:17 GMT 2023","Thu Jul 27 00:56:18 GMT 2023","1061","tests","test_main_page","TestMainPage","","","TC 017 - Проверка функциональности ссылки 'Отзывы'",""
"passed","Thu Jul 27 00:54:17 GMT 2023","Thu Jul 27 00:54:17 GMT 2023","102","tests","test_main_page","TestMainPage","","","TC 010 - Проверка функциональности ссылки 'email'",""
"passed","Thu Jul 27 00:51:58 GMT 2023","Thu Jul 27 00:52:03 GMT 2023","4936","tests","test_main_page","TestMainPage","","","TC 003 - Функционал кнопоки 'Корзина' в шапке главной страницы",""
"passed","Thu Jul 27 00:54:40 GMT 2023","Thu Jul 27 00:54:43 GMT 2023","3282","tests","test_main_page","TestMainPage","","","TC 012 - Проверка функциональности ссылки 'Местоположение'",""
"passed","Thu Jul 27 00:52:10 GMT 2023","Thu Jul 27 00:52:19 GMT 2023","8293","tests","test_main_page","TestMainPage","","","TC 004 - Функционал блока 'Советы от профессионалов ремонта'",""
"passed","Thu Jul 27 00:53:08 GMT 2023","Thu Jul 27 00:53:08 GMT 2023","126","tests","test_main_page","TestMainPage","","","TC 006 - Проверка функциональности ссылки 'Обратный звонок'",""
"passed","Thu Jul 27 00:52:40 GMT 2023","Thu Jul 27 00:52:47 GMT 2023","7079","tests","test_main_page","TestMainPage","","","TC 005 - Функционал блока 'Советы от профессионалов ремонта'",""
"passed","Thu Jul 27 00:55:44 GMT 2023","Thu Jul 27 00:55:45 GMT 2023","76","tests","test_main_page","TestMainPage","","","TC 015 - Проверка функциональности ссылки 'telephone number'",""
"passed","Thu Jul 27 00:51:34 GMT 2023","Thu Jul 27 00:51:40 GMT 2023","5945","tests","test_main_page","TestMainPage","","","TC 002 - проверка title на главной странице",""
"passed","Thu Jul 27 00:53:46 GMT 2023","Thu Jul 27 00:53:46 GMT 2023","154","tests","test_main_page","TestMainPage","","","TC 008 - Проверка функциональности ссылки 'Каталог товаров'",""
"passed","Thu Jul 27 00:53:39 GMT 2023","Thu Jul 27 00:53:39 GMT 2023","160","tests","test_main_page","TestMainPage","","","TC 008 - Проверка функциональности ссылки 'Каталог товаров'",""
"passed","Thu Jul 27 00:54:24 GMT 2023","Thu Jul 27 00:54:25 GMT 2023","1004","tests","test_main_page","TestMainPage","","","TC 011 - Проверка функциональности ссылки 'Подъем на этаж'",""
"passed","Thu Jul 27 00:52:54 GMT 2023","Thu Jul 27 00:53:01 GMT 2023","7329","tests","test_main_page","TestMainPage","","","TC 005 - Функционал блока 'Советы от профессионалов ремонта'",""
"passed","Thu Jul 27 00:53:22 GMT 2023","Thu Jul 27 00:53:24 GMT 2023","1555","tests","test_main_page","TestMainPage","","","TC 007 - Проверка функциональности ссылки 'Строительные советы'",""
"skipped","Thu Jul 27 00:56:09 GMT 2023","Thu Jul 27 00:56:10 GMT 2023","1316","tests","test_main_page","TestMainPage","","","TC 017 - Проверка функциональности ссылки 'Отзывы'",""
"passed","Thu Jul 27 00:53:53 GMT 2023","Thu Jul 27 00:53:54 GMT 2023","1082","tests","test_main_page","TestMainPage","","","TC 009 - Проверка функциональности ссылки 'Доставка'",""
"passed","Thu Jul 27 00:55:24 GMT 2023","Thu Jul 27 00:55:24 GMT 2023","116","tests","test_main_page","TestMainPage","","","TC 014 - Проверка функциональности ссылки 'Оплатить заказ'",""
"passed","Thu Jul 27 00:54:10 GMT 2023","Thu Jul 27 00:54:10 GMT 2023","96","tests","test_main_page","TestMainPage","","","TC 010 - Проверка функциональности ссылки 'email'",""
