"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jan 17 02:18:47 GMT 2024","Wed Jan 17 02:18:58 GMT 2024","11225","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_discount_for_unauthorized_customer_purchase_amount_0_to_49rub_smoke",""
"passed","Wed Jan 17 01:09:47 GMT 2024","Wed Jan 17 01:09:47 GMT 2024","58","tests","test_main_page","TestMainPage","","","TC 015 - Проверка функциональности ссылки 'telephone number'",""
"broken","Wed Jan 17 01:27:34 GMT 2024","Wed Jan 17 01:29:44 GMT 2024","130170","tests.delivery","test_delivery_calculation","TestDeliveryPageCalculation","","","test_positive_delivery_green_zone_smoke[TD 007-products/shtukaturka-gipsovaya-aksolit-m50-30-kg-mashinnogo-naneseniya-66-2000-1300-2490-2980-https://sandboxtest.stroyrem-nn.ru/]",""
"broken","Wed Jan 17 01:05:58 GMT 2024","Wed Jan 17 01:06:14 GMT 2024","16069","tests","test_main_page","TestMainPage","","","TC 002 - проверка title на главной странице",""
"broken","Wed Jan 17 01:08:15 GMT 2024","Wed Jan 17 01:08:15 GMT 2024","13","tests","test_main_page","TestMainPage","","","TC 008 - Проверка функциональности ссылки 'Каталог товаров'",""
"broken","Wed Jan 17 01:13:43 GMT 2024","Wed Jan 17 01:14:09 GMT 2024","26055","tests.catalog","test_catalog_page","TestCatalogPage","","","008_positive_cost_plaster_mixtures_smoke",""
"passed","Wed Jan 17 02:13:49 GMT 2024","Wed Jan 17 02:14:04 GMT 2024","15113","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_check_discount_displayed_for_unauthorized_customer_for_amount_0-49rub_smoke",""
"passed","Wed Jan 17 02:15:06 GMT 2024","Wed Jan 17 02:15:21 GMT 2024","15107","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_check_discount_displayed_for_unauthorized_customer_for_amount_15000rub_and_above_smoke",""
"broken","Wed Jan 17 01:58:09 GMT 2024","Wed Jan 17 02:00:19 GMT 2024","130170","tests.delivery","test_delivery_calculation","TestDeliveryPageCalculation","","","TD 021 Доставка товара весом до 4500кг. в синей зоне",""
"passed","Wed Jan 17 02:20:04 GMT 2024","Wed Jan 17 02:20:17 GMT 2024","13198","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_discount_for_unauthorized_customer_purchase_amount_10000_to_14999rub_smoke",""
"broken","Wed Jan 17 01:09:25 GMT 2024","Wed Jan 17 01:09:25 GMT 2024","13","tests","test_main_page","TestMainPage","","","TC 013 - Проверка функциональности ссылки 'Новинки'",""
"skipped","Wed Jan 17 01:34:07 GMT 2024","Wed Jan 17 01:36:17 GMT 2024","130134","tests.delivery","test_delivery_calculation","TestDeliveryPageCalculation","","","test_positive_delivery_green_zone_smoke[TD 010-products/shtukaturka-gipsovaya-aksolit-m50-30-kg-mashinnogo-naneseniya-206-6200-2900-5570-6120-https://sandboxtest.stroyrem-nn.ru/]",""
"broken","Wed Jan 17 01:25:23 GMT 2024","Wed Jan 17 01:27:33 GMT 2024","130168","tests.delivery","test_delivery_calculation","TestDeliveryPageCalculation","","","test_positive_delivery_green_zone_smoke[TD 006-products/shtukaturka-gipsovaya-aksolit-m50-30-kg-mashinnogo-naneseniya-25-1700-990-1990-2480-https://sandboxtest.stroyrem-nn.ru/]",""
"passed","Wed Jan 17 01:05:47 GMT 2024","Wed Jan 17 01:05:57 GMT 2024","10217","tests","test_main_page","TestMainPage","","","TC 002 - проверка title на главной странице",""
"passed","Wed Jan 17 02:17:32 GMT 2024","Wed Jan 17 02:17:44 GMT 2024","11882","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_check_discount_displayed_for_unauthorized_customer_for_amount_7500_9999rub_smoke",""
"broken","Wed Jan 17 01:11:10 GMT 2024","Wed Jan 17 01:11:41 GMT 2024","30435","tests.catalog","test_catalog_page","TestCatalogPage","","","002_positive_last_link_of_catalog_smoke",""
"skipped","Wed Jan 17 02:20:54 GMT 2024","Wed Jan 17 02:21:09 GMT 2024","15110","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_discount_for_unauthorized_customer_purchase_amount_15000_and_above_smoke",""
"passed","Wed Jan 17 01:06:59 GMT 2024","Wed Jan 17 01:07:11 GMT 2024","12635","tests","test_main_page","TestMainPage","","","TC 004 - Функционал блока 'Советы от профессионалов ремонта'",""
"broken","Wed Jan 17 02:21:33 GMT 2024","Wed Jan 17 02:21:48 GMT 2024","15108","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_discount_for_unauthorized_customer_purchase_amount_3500_to_4999rub_smoke",""
