"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Sun Nov 12 01:18:20 GMT 2023","Sun Nov 12 01:18:30 GMT 2023","10042","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_check_discount_displayed_for_unauthorized_customer_for_amount_15000rub_and_above_smoke",""
"skipped","Sun Nov 12 01:15:23 GMT 2023","Sun Nov 12 01:15:27 GMT 2023","4339","tests.delivery","test_delivery_calculation","TestDeliveryPageCalculation","","","test_positive_delivery_green_zone_smoke[TD 010-products/shtukaturka-gipsovaya-aksolit-m50-30-kg-mashinnogo-naneseniya-206-6200-2900-5570-6120-https://sandboxtest.stroyrem-nn.ru/]",""
"skipped","Sun Nov 12 01:13:09 GMT 2023","Sun Nov 12 01:13:25 GMT 2023","15566","tests.catalog","test_catalog_page","TestCatalogPage","","","004_positive_alfabet_plaster_mixtures_smoke",""
"skipped","Sun Nov 12 01:10:51 GMT 2023","Sun Nov 12 01:10:51 GMT 2023","22","tests","test_main_page","TestMainPage","","","TC 017 - Проверка функциональности ссылки 'Отзывы'",""
"skipped","Sun Nov 12 01:12:15 GMT 2023","Sun Nov 12 01:12:15 GMT 2023","0","tests.catalog","test_catalog_page","TestCatalogPage","","","002_positive_last_link_of_catalog_smoke",""
"passed","Sun Nov 12 01:22:37 GMT 2023","Sun Nov 12 01:22:45 GMT 2023","8174","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_check_there_is_no_discount_for_unauthorized_customer_red_prices_smoke",""
"passed","Sun Nov 12 01:08:17 GMT 2023","Sun Nov 12 01:08:26 GMT 2023","8508","tests","test_main_page","TestMainPage","","","TC 005 - Функционал блока 'Советы от профессионалов ремонта'",""
"broken","Sun Nov 12 01:11:19 GMT 2023","Sun Nov 12 01:11:19 GMT 2023","0","tests.catalog","test_catalog_page","TestCatalogPage","","","001_positive_button_stroymateriali_smoke(catalog)",""
"passed","Sun Nov 12 01:26:54 GMT 2023","Sun Nov 12 01:26:54 GMT 2023","352","tests.test_sign_in","test_sign_in_page","TestSignInPage","","","Проверка открытия тултипа с кнопками 'Войти' и 'Регистрация' и открытия окна авторизации",""
"passed","Sun Nov 12 01:21:37 GMT 2023","Sun Nov 12 01:21:52 GMT 2023","15033","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_check_discount_displayed_for_unauthorized_customer_for_amount_7500_9999rub_smoke",""
"passed","Sun Nov 12 01:19:08 GMT 2023","Sun Nov 12 01:19:23 GMT 2023","15053","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_check_discount_displayed_for_unauthorized_customer_for_amount_3500_4999rub_smoke",""
"passed","Sun Nov 12 01:29:13 GMT 2023","Sun Nov 12 01:29:18 GMT 2023","4765","tests.test_ym","test_ym","TestYaMetric","","","ym_is_present_smoke",""
"broken","Sun Nov 12 01:10:19 GMT 2023","Sun Nov 12 01:10:19 GMT 2023","21","tests","test_main_page","TestMainPage","","","TC 014 - Проверка функциональности ссылки 'Оплатить заказ'",""
"passed","Sun Nov 12 01:26:08 GMT 2023","Sun Nov 12 01:26:18 GMT 2023","10506","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_discount_for_unauthorized_customer_purchase_amount_7500_to_9999rub_smoke",""
"skipped","Sun Nov 12 01:23:56 GMT 2023","Sun Nov 12 01:24:11 GMT 2023","15040","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_discount_for_unauthorized_customer_purchase_amount_15000_and_above_smoke",""
"skipped","Sun Nov 12 01:23:45 GMT 2023","Sun Nov 12 01:23:54 GMT 2023","9358","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_discount_for_unauthorized_customer_purchase_amount_15000_and_above_smoke",""
"broken","Sun Nov 12 01:15:33 GMT 2023","Sun Nov 12 01:15:39 GMT 2023","5703","tests.delivery","test_delivery_calculation","TestDeliveryPageCalculation","","","test_positive_delivery_green_zone_smoke[TD 012-products/shtukaturka-gipsovaya-aksolit-m50-30-kg-mashinnogo-naneseniya-333-10000-4450-11990-12500-https://sandboxtest.stroyrem-nn.ru/]",""
"broken","Sun Nov 12 01:09:52 GMT 2023","Sun Nov 12 01:09:52 GMT 2023","54","tests","test_main_page","TestMainPage","","","TC 012 - Проверка функциональности ссылки 'Местоположение'",""
"passed","Sun Nov 12 01:11:19 GMT 2023","Sun Nov 12 01:11:19 GMT 2023","297","tests.catalog","test_catalog_page","TestCatalogPage","","","001_positive_button_stroymateriali_smoke(catalog)",""
"skipped","Sun Nov 12 01:12:57 GMT 2023","Sun Nov 12 01:13:08 GMT 2023","11482","tests.catalog","test_catalog_page","TestCatalogPage","","","004_positive_alfabet_plaster_mixtures_smoke",""
"broken","Sun Nov 12 01:08:09 GMT 2023","Sun Nov 12 01:08:09 GMT 2023","24","tests","test_main_page","TestMainPage","","","TC 004 - Функционал блока 'Советы от профессионалов ремонта'",""
"skipped","Sun Nov 12 01:27:13 GMT 2023","Sun Nov 12 01:27:38 GMT 2023","24885","tests.test_sign_in","test_sign_in_page","TestSignInPage","","","Авторизация с помощью аккаунта mail.ru",""
"broken","Sun Nov 12 01:16:41 GMT 2023","Sun Nov 12 01:16:45 GMT 2023","3975","tests.delivery","test_delivery_calculation","TestDeliveryPageCalculation","","","TD 024 Доставка товара весом до 9000кг. в синей зоне",""
"passed","Sun Nov 12 01:21:27 GMT 2023","Sun Nov 12 01:21:35 GMT 2023","8256","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_check_discount_displayed_for_unauthorized_customer_for_amount_7500_9999rub_smoke",""
"skipped","Sun Nov 12 01:16:57 GMT 2023","Sun Nov 12 01:17:00 GMT 2023","3909","tests.delivery","test_delivery_calculation","TestDeliveryPageCalculation","","","TD 027 Доставка товара весом до 20000кг. в синей зоне",""
"broken","Sun Nov 12 01:16:21 GMT 2023","Sun Nov 12 01:16:25 GMT 2023","4217","tests.delivery","test_delivery_calculation","TestDeliveryPageCalculation","","","TD 020 Доставка товара весом до 2000кг. в синей зоне",""
"broken","Sun Nov 12 01:09:12 GMT 2023","Sun Nov 12 01:09:12 GMT 2023","20","tests","test_main_page","TestMainPage","","","TC 008 - Проверка функциональности ссылки 'Каталог товаров'",""
"broken","Sun Nov 12 01:14:47 GMT 2023","Sun Nov 12 01:14:55 GMT 2023","8577","tests.delivery","test_delivery_calculation","TestDeliveryPageCalculation","","","test_positive_delivery_green_zone_smoke[TD 004-products/shtukaturka-gipsovaya-aksolit-m50-30-kg-mashinnogo-naneseniya-13-400-450-1590-2190-https://sandboxtest.stroyrem-nn.ru/]",""
"passed","Sun Nov 12 01:09:20 GMT 2023","Sun Nov 12 01:09:21 GMT 2023","1317","tests","test_main_page","TestMainPage","","","TC 009 - Проверка функциональности ссылки 'Доставка'",""
"passed","Sun Nov 12 01:09:31 GMT 2023","Sun Nov 12 01:09:31 GMT 2023","127","tests","test_main_page","TestMainPage","","","TC 010 - Проверка функциональности ссылки 'email'",""
"broken","Sun Nov 12 01:09:23 GMT 2023","Sun Nov 12 01:09:23 GMT 2023","20","tests","test_main_page","TestMainPage","","","TC 009 - Проверка функциональности ссылки 'Доставка'",""
"broken","Sun Nov 12 01:09:33 GMT 2023","Sun Nov 12 01:09:33 GMT 2023","20","tests","test_main_page","TestMainPage","","","TC 010 - Проверка функциональности ссылки 'email'",""
"passed","Sun Nov 12 01:21:59 GMT 2023","Sun Nov 12 01:22:10 GMT 2023","10593","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_discount_for_unauthorized_customer_purchase_amount_0_to_49rub_smoke",""
"broken","Sun Nov 12 01:26:20 GMT 2023","Sun Nov 12 01:26:35 GMT 2023","15036","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_discount_for_unauthorized_customer_purchase_amount_7500_to_9999rub_smoke",""
"passed","Sun Nov 12 01:29:19 GMT 2023","Sun Nov 12 01:29:24 GMT 2023","4769","tests.test_ym","test_ym","TestYaMetric","","","ym_is_present_smoke",""
"passed","Sun Nov 12 01:26:43 GMT 2023","Sun Nov 12 01:26:46 GMT 2023","2270","tests.test_sign_in","test_sign_in_page","TestSignInPage","","","Переход со окна авторизации на главную страницу по клику на логотипе Стройрем",""
"broken","Sun Nov 12 01:07:48 GMT 2023","Sun Nov 12 01:07:48 GMT 2023","19","tests","test_main_page","TestMainPage","","","TC 003 - Функционал кнопоки 'Корзина' в шапке главной страницы",""
"skipped","Sun Nov 12 01:20:09 GMT 2023","Sun Nov 12 01:20:20 GMT 2023","11387","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_check_discount_displayed_for_unauthorized_customer_for_amount_5000_7499rub_smoke",""
"broken","Sun Nov 12 01:15:17 GMT 2023","Sun Nov 12 01:15:21 GMT 2023","3985","tests.delivery","test_delivery_calculation","TestDeliveryPageCalculation","","","test_positive_delivery_green_zone_smoke[TD 009-products/shtukaturka-gipsovaya-aksolit-m50-30-kg-mashinnogo-naneseniya-166-5000-2500-4990-5480-https://sandboxtest.stroyrem-nn.ru/]",""
"passed","Sun Nov 12 01:21:02 GMT 2023","Sun Nov 12 01:21:17 GMT 2023","15080","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_check_discount_displayed_for_unauthorized_customer_for_amount_7500_9999rub_smoke",""
"skipped","Sun Nov 12 01:15:56 GMT 2023","Sun Nov 12 01:16:04 GMT 2023","7790","tests.delivery","test_delivery_calculation","TestDeliveryPageCalculation","","","TD 016 Доставка товара весом до 300кг. в синей зоне",""
"passed","Sun Nov 12 01:18:55 GMT 2023","Sun Nov 12 01:19:06 GMT 2023","11495","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_check_discount_displayed_for_unauthorized_customer_for_amount_3500_4999rub_smoke",""
"passed","Sun Nov 12 01:29:07 GMT 2023","Sun Nov 12 01:29:12 GMT 2023","5044","tests.test_ym","test_ym","TestYaMetric","","","ym_is_present_smoke",""
"passed","Sun Nov 12 01:28:16 GMT 2023","Sun Nov 12 01:28:34 GMT 2023","17766","tests.test_sign_in","test_sign_in_page","TestSignInPage","","","Авторизация с помощью аккаунта vk.ru",""
"broken","Sun Nov 12 01:25:44 GMT 2023","Sun Nov 12 01:25:59 GMT 2023","15049","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_discount_for_unauthorized_customer_purchase_amount_50_to_3499rub_smoke",""
"broken","Sun Nov 12 01:16:31 GMT 2023","Sun Nov 12 01:16:35 GMT 2023","3869","tests.delivery","test_delivery_calculation","TestDeliveryPageCalculation","","","TD 022 Доставка товара весом до 5000кг. в синей зоне",""
"skipped","Sun Nov 12 01:28:43 GMT 2023","Sun Nov 12 01:28:47 GMT 2023","4086","tests.test_sign_in","test_sign_in_page","TestSignInPage","","","Авторизация с помощью аккаунта ya.ru",""
"passed","Sun Nov 12 01:19:31 GMT 2023","Sun Nov 12 01:19:43 GMT 2023","11316","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_check_discount_displayed_for_unauthorized_customer_for_amount_50_3499rub_smoke",""
"passed","Sun Nov 12 01:10:02 GMT 2023","Sun Nov 12 01:10:08 GMT 2023","5577","tests","test_main_page","TestMainPage","","","TC 013 - Проверка функциональности ссылки 'Новинки'",""
"passed","Sun Nov 12 01:20:22 GMT 2023","Sun Nov 12 01:20:37 GMT 2023","15072","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_check_discount_displayed_for_unauthorized_customer_for_amount_5000_7499rub_smoke",""
"passed","Sun Nov 12 01:10:27 GMT 2023","Sun Nov 12 01:10:27 GMT 2023","136","tests","test_main_page","TestMainPage","","","TC 015 - Проверка функциональности ссылки 'telephone number'",""
"broken","Sun Nov 12 01:16:26 GMT 2023","Sun Nov 12 01:16:30 GMT 2023","4073","tests.delivery","test_delivery_calculation","TestDeliveryPageCalculation","","","TD 021 Доставка товара весом до 4500кг. в синей зоне",""
"broken","Sun Nov 12 01:09:44 GMT 2023","Sun Nov 12 01:09:44 GMT 2023","21","tests","test_main_page","TestMainPage","","","TC 011 - Проверка функциональности ссылки 'Подъем на этаж'",""
"passed","Sun Nov 12 01:07:40 GMT 2023","Sun Nov 12 01:07:47 GMT 2023","6253","tests","test_main_page","TestMainPage","","","TC 003 - Функционал кнопоки 'Корзина' в шапке главной страницы",""
"skipped","Sun Nov 12 01:27:47 GMT 2023","Sun Nov 12 01:28:08 GMT 2023","20186","tests.test_sign_in","test_sign_in_page","TestSignInPage","","","Авторизация с помощью аккаунта OK.ru",""
"failed","Sun Nov 12 01:28:55 GMT 2023","Sun Nov 12 01:28:58 GMT 2023","2294","tests.test_sign_in","test_sign_in_page","TestSignInPage","","","Авторизация с помощью формы авторизации",""
"passed","Sun Nov 12 01:28:59 GMT 2023","Sun Nov 12 01:29:06 GMT 2023","7491","tests.test_ym","test_ym","TestYaMetric","","","ym_is_present_smoke",""
"broken","Sun Nov 12 01:23:23 GMT 2023","Sun Nov 12 01:23:38 GMT 2023","15048","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_discount_for_unauthorized_customer_purchase_amount_10000_to_14999rub_smoke",""
"broken","Sun Nov 12 01:10:40 GMT 2023","Sun Nov 12 01:10:40 GMT 2023","19","tests","test_main_page","TestMainPage","","","TC 016 - Проверка функциональности ссылки 'Прайс'",""
"passed","Sun Nov 12 01:10:17 GMT 2023","Sun Nov 12 01:10:18 GMT 2023","165","tests","test_main_page","TestMainPage","","","TC 014 - Проверка функциональности ссылки 'Оплатить заказ'",""
"broken","Sun Nov 12 01:08:27 GMT 2023","Sun Nov 12 01:08:27 GMT 2023","20","tests","test_main_page","TestMainPage","","","TC 005 - Функционал блока 'Советы от профессионалов ремонта'",""
"skipped","Sun Nov 12 01:16:36 GMT 2023","Sun Nov 12 01:16:40 GMT 2023","3958","tests.delivery","test_delivery_calculation","TestDeliveryPageCalculation","","","TD 023 Доставка товара весом до 6200кг. в синей зоне",""
"broken","Sun Nov 12 01:15:12 GMT 2023","Sun Nov 12 01:15:16 GMT 2023","4018","tests.delivery","test_delivery_calculation","TestDeliveryPageCalculation","","","test_positive_delivery_green_zone_smoke[TD 008-products/shtukaturka-gipsovaya-aksolit-m50-30-kg-mashinnogo-naneseniya-149-4500-2300-3980-4490-https://sandboxtest.stroyrem-nn.ru/]",""
"passed","Sun Nov 12 01:07:57 GMT 2023","Sun Nov 12 01:08:07 GMT 2023","9987","tests","test_main_page","TestMainPage","","","TC 004 - Функционал блока 'Советы от профессионалов ремонта'",""
"broken","Sun Nov 12 01:16:05 GMT 2023","Sun Nov 12 01:16:09 GMT 2023","4005","tests.delivery","test_delivery_calculation","TestDeliveryPageCalculation","","","TD 017 Доставка товара весом до 400кг. в синей зоне",""
"passed","Sun Nov 12 01:13:56 GMT 2023","Sun Nov 12 01:14:13 GMT 2023","16672","tests.catalog","test_catalog_page","TestCatalogPage","","","008_positive_cost_plaster_mixtures_smoke",""
"broken","Sun Nov 12 01:14:14 GMT 2023","Sun Nov 12 01:14:29 GMT 2023","15606","tests.catalog","test_catalog_page","TestCatalogPage","","","008_positive_cost_plaster_mixtures_smoke",""
"broken","Sun Nov 12 01:10:09 GMT 2023","Sun Nov 12 01:10:09 GMT 2023","20","tests","test_main_page","TestMainPage","","","TC 013 - Проверка функциональности ссылки 'Новинки'",""
"passed","Sun Nov 12 01:17:45 GMT 2023","Sun Nov 12 01:17:57 GMT 2023","12008","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_check_discount_displayed_for_unauthorized_customer_for_amount_10000_14999rub_smoke",""
"passed","Sun Nov 12 01:19:44 GMT 2023","Sun Nov 12 01:19:59 GMT 2023","15049","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_check_discount_displayed_for_unauthorized_customer_for_amount_50_3499rub_smoke",""
"broken","Sun Nov 12 01:14:57 GMT 2023","Sun Nov 12 01:15:01 GMT 2023","4381","tests.delivery","test_delivery_calculation","TestDeliveryPageCalculation","","","test_positive_delivery_green_zone_smoke[TD 005-products/shtukaturka-gipsovaya-aksolit-m50-30-kg-mashinnogo-naneseniya-16-500-600-1590-2190-https://sandboxtest.stroyrem-nn.ru/]",""
"broken","Sun Nov 12 01:15:02 GMT 2023","Sun Nov 12 01:15:06 GMT 2023","4050","tests.delivery","test_delivery_calculation","TestDeliveryPageCalculation","","","test_positive_delivery_green_zone_smoke[TD 006-products/shtukaturka-gipsovaya-aksolit-m50-30-kg-mashinnogo-naneseniya-25-1700-990-1990-2480-https://sandboxtest.stroyrem-nn.ru/]",""
"passed","Sun Nov 12 01:17:08 GMT 2023","Sun Nov 12 01:17:19 GMT 2023","11153","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_check_discount_displayed_for_unauthorized_customer_for_amount_0-49rub_smoke",""
"skipped","Sun Nov 12 01:08:49 GMT 2023","Sun Nov 12 01:08:49 GMT 2023","20","tests","test_main_page","TestMainPage","","","TC 006 - Проверка функциональности ссылки 'Обратный звонок'",""
"broken","Sun Nov 12 01:15:51 GMT 2023","Sun Nov 12 01:15:55 GMT 2023","4075","tests.delivery","test_delivery_calculation","TestDeliveryPageCalculation","","","TD 015 Доставка товара весом до 30кг. в синей зоне",""
"passed","Sun Nov 12 01:24:20 GMT 2023","Sun Nov 12 01:24:30 GMT 2023","10465","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_discount_for_unauthorized_customer_purchase_amount_3500_to_4999rub_smoke",""
"broken","Sun Nov 12 01:09:01 GMT 2023","Sun Nov 12 01:09:01 GMT 2023","20","tests","test_main_page","TestMainPage","","","TC 007 - Проверка функциональности ссылки 'Строительные советы'",""
"passed","Sun Nov 12 01:08:58 GMT 2023","Sun Nov 12 01:09:00 GMT 2023","1958","tests","test_main_page","TestMainPage","","","TC 007 - Проверка функциональности ссылки 'Строительные советы'",""
"broken","Sun Nov 12 01:15:07 GMT 2023","Sun Nov 12 01:15:11 GMT 2023","3979","tests.delivery","test_delivery_calculation","TestDeliveryPageCalculation","","","test_positive_delivery_green_zone_smoke[TD 007-products/shtukaturka-gipsovaya-aksolit-m50-30-kg-mashinnogo-naneseniya-66-2000-1300-2490-2980-https://sandboxtest.stroyrem-nn.ru/]",""
