"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Sat Feb 10 01:04:59 GMT 2024","Sat Feb 10 01:05:15 GMT 2024","15600","tests.catalog","test_catalog_page","TestCatalogPage","","","008_positive_cost_plaster_mixtures_smoke",""
"skipped","Sat Feb 10 01:01:38 GMT 2024","Sat Feb 10 01:01:38 GMT 2024","13","tests","test_main_page","TestMainPage","","","TC 017 - Проверка функциональности ссылки 'Отзывы'",""
"passed","Sat Feb 10 01:10:20 GMT 2024","Sat Feb 10 01:10:29 GMT 2024","9463","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_discount_for_unauthorized_customer_purchase_amount_0_to_49rub_smoke",""
"passed","Sat Feb 10 01:09:28 GMT 2024","Sat Feb 10 01:09:43 GMT 2024","15101","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_check_discount_displayed_for_unauthorized_customer_for_amount_7500_9999rub_smoke",""
"broken","Sat Feb 10 01:01:04 GMT 2024","Sat Feb 10 01:01:04 GMT 2024","13","tests","test_main_page","TestMainPage","","","TC 013 - Проверка функциональности ссылки 'Новинки'",""
"skipped","Sat Feb 10 01:05:44 GMT 2024","Sat Feb 10 01:05:44 GMT 2024","408","tests.delivery","test_delivery_calculation","TestDeliveryPageCalculation","","","TD 023 Доставка товара весом до 6200кг. в синей зоне",""
"broken","Sat Feb 10 00:59:21 GMT 2024","Sat Feb 10 00:59:21 GMT 2024","10","tests","test_main_page","TestMainPage","","","TC 003 - Функционал кнопоки 'Корзина' в шапке главной страницы",""
"passed","Sat Feb 10 01:00:41 GMT 2024","Sat Feb 10 01:00:42 GMT 2024","956","tests","test_main_page","TestMainPage","","","TC 011 - Проверка функциональности ссылки 'Подъем на этаж'",""
"passed","Sat Feb 10 00:59:28 GMT 2024","Sat Feb 10 00:59:34 GMT 2024","6037","tests","test_main_page","TestMainPage","","","TC 004 - Функционал блока 'Советы от профессионалов ремонта'",""
"broken","Sat Feb 10 01:03:14 GMT 2024","Sat Feb 10 01:03:14 GMT 2024","0","tests.catalog","test_catalog_page","TestCatalogPage","","","003_positive_pic_stroymateriali_smoke(catalog)",""
